date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_SPY,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_SPY,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_SPY,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2019-07-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,QQQ,0.25,QQQ,2019-07-10,0,QQQ,0.25,True,False,QQQ,1.0268027131683,0.8857939422809118,False,0.015787490178783115,0.015787490178783115,0.015787490178783115,0.0,0.0,1.25,0.00125,0.01451775581605963,5.107226290706369,419,0,False,197,180,1.0268027131683,0.8857939422809118,0.8502672539317295,0.7144525171253591,1.0268027131683,0.8857939422809118,0.8502672539317295,0.7144525171253591,0.7959930218208017,0.5933008953281926,0.4839538051257757,0.8155451573306529,117,,,1.0,1.0,1.0,0.01451775581605963,4.7471516928682,-0.01129194105312814,1.0,1.0,False,False,False,False,0.01451775581605963,4.7471516928682,0.015787490178783115,1.25,0.00125,GLD,QQQ,GLD,QQQ,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,450,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.194935581195795,0.01451775581605963,False,False,False,False,0.04453783292160973,16.99545812155522,True,False,0.0,QQQ,1.0,0.25,QQQ,0.25,QQQ,2019-07-10,0,True,False,HALF_POSITION_WAIT_DOWN,QQQ,2019-07-10,0,True,False,206,184,447,1.0,1.0
2019-07-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,1.0,,,0,QQQ,1.0,False,True,QQQ,0.9467065871891946,0.9467065871891946,False,-0.0007272435106866482,-9.383309229582526e-05,-0.00018181087767166204,8.797778537583678e-05,0.75,0.7501583674647067,0.0007501583674647067,-0.0008439210700812438,5.102916194829969,420,0,False,197,181,0.9467065871891946,0.7625581087515614,0.7110289448189342,0.6640175170610065,0.9467065871891946,0.7625581087515614,0.7110289448189342,0.6640175170610065,0.8105825969371834,0.5422619042450388,0.4105309900557722,0.8294933692707556,117,,,1.0,1.0,1.0,-0.0008437627174766593,4.743146223255551,-0.01212617605173627,1.0,1.0,False,False,False,False,-0.0008437627174766593,4.743146223255551,-9.383309229582526e-05,0.75,0.00075,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25,1.0,1.0,0.24984163253529337,0.7501583674647067,0.7501583674647067,0.0,451,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.19139538667119,-0.0008439210700812438,False,False,False,False,0.04311806146097119,16.508562212300898,True,False,0.0,QQQ,0.25,1.0,QQQ,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,206,185,448,1.0,1.0
2019-07-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.901592921493497,0.901592921493497,False,0.005768744946826665,0.005768744946826665,0.005768744946826665,0.0,0.0,0.0,0.0,0.005768744946826665,5.132353616842974,420,0,False,197,181,0.901592921493497,0.685402181772707,0.5887807500773843,0.641368021965163,0.901592921493497,0.685402181772707,0.5887807500773843,0.641368021965163,0.837432761688486,0.518016278062316,0.3441715749172143,0.849700784009711,117,,,1.0,1.0,1.0,0.005768744946826665,4.7705082240630166,-0.006427383921732477,1.0,1.0,False,False,False,False,0.005768744946826665,4.7705082240630166,0.005768744946826665,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,451,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.215574477628202,0.005768744946826665,False,False,False,False,0.048370196166508395,15.298626857123407,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,206,185,448,1.0,1.0
2019-07-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8839520192377759,0.8839520192377759,False,0.003203473799285428,0.003203473799285428,0.003203473799285428,0.0,0.0,0.0,0.0,0.003203473799285428,5.148794977183199,420,0,False,197,181,0.8839520192377759,0.6053808019432974,0.5726410516408378,0.6234201804051831,0.8839520192377759,0.6053808019432974,0.5726410516408378,0.6234201804051831,0.8557129746557086,0.48883215162795746,0.35133367428588436,0.8590404721907481,117,,,1.0,1.0,1.0,0.003203473799285428,4.785790422168078,-0.0032445000784383504,1.0,1.0,False,False,False,False,0.003203473799285428,4.785790422168078,0.003203473799285428,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,451,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.229078960016221,0.003203473799285428,False,False,False,False,0.05096370265055161,14.503725907220842,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,206,185,448,1.0,1.0
2019-07-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8284752782169849,0.8284752782169849,False,-0.00515042845222502,-0.00515042845222502,-0.00515042845222502,0.0,0.0,0.0,0.0,-0.00515042845222502,5.122276477038041,420,0,False,197,181,0.8284752782169849,0.4814262014580901,0.53518818395099,0.5847314710567393,0.8284752782169849,0.4814262014580901,0.53518818395099,0.5847314710567393,0.8582302145457473,0.4048263718939199,0.34667895878142563,0.8510212861739754,117,,,1.0,1.0,1.0,-0.005150428452224909,4.761141551011358,-0.00837821796514604,1.0,1.0,False,False,False,False,-0.005150428452224909,4.761141551011358,-0.00515042845222502,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,451,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.207297391413847,-0.00515042845222502,False,False,False,False,0.04494622026863215,14.52779053480122,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,206,185,448,1.0,1.0
2019-07-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.7459445130696114,0.7459445130696114,False,-0.004918415239209106,-0.004918415239209106,-0.004918415239209106,0.0,0.0,0.0,0.0,-0.004918415239209106,5.0970829943539355,420,0,False,197,181,0.7459445130696114,0.45142451374431003,0.5068781193671061,0.5097449418529998,0.7459445130696114,0.45142451374431003,0.5068781193671061,0.5097449418529998,0.8309843606121565,0.40877701071481265,0.3487808423350619,0.7836306162072824,117,,,1.0,1.0,1.0,-0.004918415239209217,4.737724279850831,-0.013255425649438046,1.0,1.0,False,False,False,False,-0.004918415239209217,4.737724279850831,-0.004918415239209106,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,451,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.186604155808032,-0.004918415239209106,False,False,False,False,0.03931724349721044,13.81114318936801,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,206,185,448,1.0,1.0
2019-07-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.6799822548301169,0.6799822548301169,False,0.0011444193634861932,0.0011444193634861932,0.0011444193634861932,0.0,0.0,0.0,0.0,0.0011444193634861932,5.10291619482997,420,0,False,197,181,0.6799822548301169,0.48649235362321264,0.3972787469364274,0.4606470716940698,0.6799822548301169,0.48649235362321264,0.3972787469364274,0.4606470716940698,0.8030702975223445,0.44603135227079205,0.2694774024148927,0.7463628613318696,117,,,1.0,1.0,1.0,0.0011444193634861932,4.743146223255551,-0.01212617605173627,1.0,1.0,False,False,False,False,0.0011444193634861932,4.743146223255551,0.0011444193634861932,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,451,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.191395386671191,0.0011444193634861932,False,False,False,False,0.03999645515589534,14.480630408390747,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,206,185,448,1.0,1.0
2019-07-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5708288016029393,0.5708288016029393,False,-0.0073276908194913615,-0.0073276908194913615,-0.0073276908194913615,0.0,0.0,0.0,0.0,-0.0073276908194913615,5.065523602676481,420,0,False,197,181,0.5708288016029393,0.43392685390756847,0.3604742834775829,0.3836177398831966,0.5708288016029393,0.43392685390756847,0.3604742834775829,0.3836177398831966,0.7088909468165703,0.4324813892871867,0.2551579710048839,0.6406195149154577,117,,,1.0,1.0,1.0,-0.0073276908194913615,4.708389914219897,-0.019365010002297844,1.0,1.0,False,False,False,False,-0.0073276908194913615,4.708389914219897,-0.0073276908194913615,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,451,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.160682137175422,-0.0073276908194913615,False,False,False,False,0.03204986920823649,13.534859748121992,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,206,185,448,1.0,1.0
2019-07-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5122060108136932,0.5122060108136932,False,0.007957848576800375,0.007957848576800375,0.007957848576800375,0.0,0.0,0.0,0.0,0.007957848576800375,5.105834272468789,420,0,False,197,181,0.5122060108136932,0.3849177699252879,0.24187151454178601,0.32470343042489636,0.5122060108136932,0.3849177699252879,0.24187151454178601,0.32470343042489636,0.6793738415969084,0.4178370369044003,0.14566293825413734,0.5642063730791482,117,,,1.0,1.0,1.0,0.007957848576800375,4.745858568197793,-0.011561265242783891,1.0,1.0,False,False,False,False,0.007957848576800375,4.745858568197793,0.007957848576800375,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,451,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.193792215599262,0.007957848576800375,False,False,False,False,0.040015528888760254,13.748377853795132,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,206,185,448,1.0,1.0
2019-07-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.4898107181070117,0.4898107181070117,False,0.0065442274379867715,0.0065442274379867715,0.0065442274379867715,0.0,0.0,0.0,0.0,0.0065442274379867715,5.139248013208492,420,0,False,197,181,0.4898107181070117,0.31459020979660113,0.1914658737525572,0.30311893877982565,0.4898107181070117,0.31459020979660113,0.1914658737525572,0.30311893877982565,0.6841149048026035,0.36222156023767604,0.11218689847811081,0.5569577512782129,117,,,1.0,1.0,1.0,0.0065442274379867715,4.776916546056597,-0.005092697354016851,1.0,1.0,False,False,False,False,0.0065442274379867715,4.776916546056597,0.0065442274379867715,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,451,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.221237345685802,0.0065442274379867715,False,False,False,False,0.04639783591164193,11.558540232673147,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,206,185,448,1.0,1.0
2019-07-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.4995591713601306,0.4995591713601306,False,0.007018146762766353,0.007018146762766353,0.007018146762766353,0.0,0.0,0.0,0.0,0.007018146762766353,5.175316010015445,420,0,False,197,181,0.4995591713601306,0.2768130594499145,0.19257649220933049,0.30122303377284276,0.4995591713601306,0.2768130594499145,0.19257649220933049,0.30122303377284276,0.7059579300028699,0.348528701499233,0.12492553036746212,0.5753268330382301,117,,,1.0,1.0,1.0,0.007018146762766353,4.810441647450309,0.0,1.0,1.0,False,False,False,False,0.007018146762766353,4.810441647450309,0.007018146762766353,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,451,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.250862608898295,0.007018146762766353,False,False,False,False,0.053259122174461826,10.437912402119073,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,206,185,448,1.0,1.0
2019-07-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.4549908619158447,0.4549908619158447,False,-0.009479990750751122,-0.009479990750751122,-0.009479990750751122,0.0,0.0,0.0,0.0,-0.009479990750751122,5.126254062108284,420,0,False,197,181,0.4549908619158447,0.21524076771998546,0.2268982005935185,0.2750268760630894,0.4549908619158447,0.21524076771998546,0.2268982005935185,0.2750268760630894,0.6799302865123034,0.2739501662103071,0.16666619250426762,0.5556431599589093,117,,,1.0,1.0,1.0,-0.009479990750751122,4.764838705125452,-0.009479990750751122,1.0,1.0,False,False,False,False,-0.009479990750751122,4.764838705125452,-0.009479990750751122,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,451,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.2105644706832255,-0.009479990750751122,False,False,False,False,0.042986154065383086,7.811058862347536,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,206,185,448,1.0,1.0
2019-07-26,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.4649251739838529,0.4649251739838529,False,0.010294604201206425,0.010294604201206425,0.010294604201206425,0.0,0.0,0.0,0.0,0.010294604201206425,5.179026818712516,420,0,False,197,181,0.4649251739838529,0.17467078704008232,0.250432265871835,0.28036815285043604,0.4649251739838529,0.17467078704008232,0.250432265871835,0.28036815285043604,0.7021047847662076,0.22386825767518426,0.20354457517893054,0.5811007891557217,117,,,1.0,1.0,1.0,0.010294604201206425,4.813890833677307,0.0,1.0,1.0,False,False,False,False,0.010294604201206425,4.813890833677307,0.010294604201206425,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,451,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.253910565372571,0.010294604201206425,False,False,False,False,0.05327892314981564,6.275123591656556,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,206,185,448,1.0,1.0
2019-07-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.44836418548623125,0.44836418548623125,False,-0.003430691665975205,-0.003430691665975205,-0.003430691665975205,0.0,0.0,0.0,0.0,-0.003430691665975205,5.161259174567697,420,0,False,197,181,0.44836418548623125,0.17246930733148824,0.2890881145710025,0.2728255685048162,0.44836418548623125,0.17246930733148824,0.2890881145710025,0.2728255685048162,0.7067121885667083,0.23997551513407323,0.25614370995391145,0.5922402261372832,117,,,1.0,1.0,1.0,-0.003430691665975094,4.797375858513297,-0.003430691665975094,1.0,1.0,False,False,False,False,-0.003430691665975094,4.797375858513297,-0.003430691665975205,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,451,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.2393167098481435,-0.003430691665975205,False,False,False,False,0.04914692931487985,5.729878451673209,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,206,185,448,1.0,1.0
2019-07-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.4046940041053668,0.4046940041053668,False,-0.0043159675587630675,-0.0043159675587630675,-0.0043159675587630675,0.0,0.0,0.0,0.0,-0.0043159675587630675,5.138983347407894,420,0,False,197,181,0.4046940041053668,0.19037497737089804,0.36790639349282106,0.25150381390807364,0.4046940041053668,0.19037497737089804,0.36790639349282106,0.25150381390807364,0.6742499537849496,0.28833514566271234,0.3369773760749586,0.5770335292602671,117,,,1.0,1.0,1.0,-0.0043159675587630675,4.77667053994076,-0.007731852470803768,1.0,1.0,False,False,False,False,-0.0043159675587630675,4.77667053994076,-0.0043159675587630675,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,451,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.221019956457116,-0.0043159675587630675,False,False,False,False,0.0442192670030046,4.745714248465287,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,206,185,448,1.0,1.0
2019-07-31,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,CN_CYB_399006,0.25,CN_CYB_399006,2019-07-31,0,CN_CYB_399006,0.25,True,False,CN_CYB_399006,0.40809693518990553,0.2934663056869484,False,-0.0138302708096395,-0.0138302708096395,-0.0138302708096395,0.0,0.0,1.25,0.00125,-0.015062982971127403,5.061574928756982,421,0,False,198,181,0.2934663056869484,0.15240129253073031,0.40809693518990553,0.18090606373313523,0.2934663056869484,0.15240129253073031,0.40809693518990553,0.18090606373313523,0.44034922225078876,0.20412092900360002,0.3950738895442085,0.3638962596765496,117,,,1.0,1.0,1.0,-0.015062982971127403,4.7047196329389465,-0.02267837067982814,1.0,1.0,False,False,False,False,-0.015062982971127403,4.7047196329389465,-0.0138302708096395,1.25,0.00125,QQQ,CN_CYB_399006,QQQ,CN_CYB_399006,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,452,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.157438804732214,-0.015062982971127403,False,False,False,False,0.042443634010286724,34.28424822575332,True,False,0.0,CN_CYB_399006,1.0,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2019-07-31,0,True,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2019-07-31,0,True,False,207,185,449,1.0,1.0
2019-08-01,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2019-07-31,1,,,False,False,CN_CYB_399006,0.44744654815249696,0.44744654815249696,False,0.0022115483194333763,0.0006408648652341808,0.0005528870798583441,8.797778537583678e-05,0.75,0.0,0.0,0.0006408648652342919,5.064818714291573,421,0,False,198,181,0.17602052777951127,0.21625190016935303,0.44744654815249696,0.08473210828325883,0.17602052777951127,0.21625190016935303,0.44744654815249696,0.08473210828325883,0.18680342543110218,0.30442116989076673,0.45309483273271467,0.0809360587810094,117,,,1.0,1.0,1.0,0.0006408648652342919,4.707734722452475,-0.022052039585563343,1.0,1.0,False,False,False,False,0.0006408648652342919,4.707734722452475,0.0006408648652341808,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.25,0.2503924193757594,0.2503924193757594,0.2503924193757594,0.0,0.0,0.0,452,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.160103161191529,0.0006408648652342919,False,False,False,False,0.043686819948065114,34.73769609686791,True,False,0.0,CN_CYB_399006,0.25,0.25,,,CN_CYB_399006,2019-07-31,1,False,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2019-07-31,1,False,False,207,185,449,1.0,1.0
2019-08-02,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,1.0,,,0,CN_CYB_399006,1.0,False,True,CN_CYB_399006,0.4214794607966834,0.4214794607966834,False,-0.010878943950755726,-0.002636073342957329,-0.0027197359876889315,8.793175312567961e-05,0.7496075806242406,0.7516769880480743,0.0007516769880480743,-0.003385768855334814,5.0476704088308075,422,0,False,198,182,0.023166176354366685,0.25189991301169656,0.4214794607966834,,0.023166176354366685,0.25189991301169656,0.4214794607966834,-0.0211438254394819,0.0028232139650290478,0.3747435004677808,0.4444706268512494,0.004123347421165158,117,,,1.0,1.0,1.0,-0.0033797843836614883,4.691823594155109,-0.025357292830205602,1.0,1.0,False,False,False,False,-0.0033797843836614883,4.691823594155109,-0.0026317582023130948,0.75,0.00075,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.2503924193757594,1.0,1.0,0.24832301195192574,0.7516769880480743,0.7516769880480743,0.0,453,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.146018013473387,-0.003385768855334814,False,False,False,False,0.031337863633432717,35.742690415547614,True,False,0.0,CN_CYB_399006,0.25,1.0,CN_CYB_399006,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,207,186,450,1.0,1.0
2019-08-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,GLD,0.33899137199025464,0.3208264859237715,True,-0.01629811966514716,-0.01629811966514716,-0.01629811966514716,0.0,0.0,0.0,0.0,-0.01629811966514716,4.965402872477461,422,0,False,198,182,,0.33899137199025464,0.3208264859237715,,-0.19861999141161302,0.33899137199025464,0.3208264859237715,-0.19354623843922136,0.09547165055978601,0.45029036839575487,0.2908484924961807,0.13925542612950081,118,,,1.0,1.0,1.0,-0.01629811966514716,4.615355691769809,-0.041242136302421906,1.0,1.0,False,False,False,False,-0.01629811966514716,4.615355691769809,-0.01629811966514716,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,453,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.078445715755942,-0.01629811966514716,False,False,False,False,0.014556990377885493,28.814315481140916,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,207,186,450,1.0,1.0
2019-08-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,GLD,0.25,GLD,2019-08-06,0,GLD,0.25,True,False,GLD,0.4526711304339439,0.1747169812196614,False,-0.015320248770383738,-0.015320248770383738,-0.015320248770383738,0.0,0.0,1.25,0.00125,-0.01655109845942071,4.883220000644396,423,0,False,199,182,,0.4526711304339439,0.1747169812196614,,-0.31649920426268296,0.4526711304339439,0.1747169812196614,-0.28088326545093867,0.21896288876226544,0.5124315430684694,0.08424207205833167,0.26114443737824256,118,,,1.0,1.0,1.0,-0.01655109845942071,4.538966485290079,-0.057110632103224424,1.0,1.0,False,False,False,False,-0.01655109845942071,4.538966485290079,-0.015320248770383738,1.25,0.00125,CN_CYB_399006,GLD,CN_CYB_399006,GLD,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,454,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.010942959153063,-0.01655109845942071,False,False,False,False,0.07392740331155356,-4.115139848688123,False,False,0.0,GLD,1.0,0.25,GLD,0.25,GLD,2019-08-06,0,True,False,HALF_POSITION_WAIT_DOWN,GLD,2019-08-06,0,True,False,208,186,451,1.0,1.0
2019-08-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,0.25,GLD,0.25,GLD,2019-08-06,1,,,False,False,GLD,0.6333255484473896,0.6333255484473896,False,0.015189695160357397,0.003885401575465186,0.0037974237900893493,8.797778537583678e-05,0.75,0.0,0.0,0.0038854015754652416,4.902193271328243,423,0,False,199,182,,0.6333255484473896,0.04117849688175346,,-0.3890436552428126,0.6333255484473896,0.04117849688175346,-0.3430305669216315,0.3263275130343777,0.5504339772510478,0.004445680155131471,0.3674904634910202,118,,,1.0,1.0,1.0,0.0038854015754652416,4.556602192823009,-0.0534471282677087,1.0,1.0,False,False,False,False,0.0038854015754652416,4.556602192823009,0.003885401575465186,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,0.25,0.2528151354644543,0.2528151354644543,0.2528151354644543,0.0,0.0,0.0,454,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,4.026527083245657,0.0038854015754652416,False,False,False,False,0.08763895744659389,1.3336052059221633,True,False,0.0,GLD,0.25,0.25,,,GLD,2019-08-06,1,False,False,HALF_POSITION_WAIT_DOWN,GLD,2019-08-06,1,False,False,208,186,451,1.0,1.0
