date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_513030.SH,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_513030.SH,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_513030.SH,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2011-02-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.1837620305433565,2.1837620305433565,False,-0.010860354812881168,-0.010860354812881168,-0.010860354812881168,0.0,0.0,0.0,0.0,-0.010860354812881168,1.8341421630563548,104,0,False,45,44,0.3328095709571772,0.6833564179942107,2.1837620305433565,,0.3328095709571772,0.6833564179942107,2.1837620305433565,,0.17878176582758198,0.5664737386119982,0.6204818554696886,,16,,,1.0,1.0,1.0,-0.010860354812881168,1.7934847524031294,-0.010860354812881168,1.0,1.0,False,False,False,False,-0.010860354812881168,1.7934847524031294,-0.010860354812881168,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,114,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6599426102451467,-0.010860354812881168,False,False,False,False,-0.012653536907411223,77.94290874152948,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,48,46,112,1.0,1.0
2011-02-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.202838780568993,2.202838780568993,False,-0.0062207734812645965,-0.0062207734812645965,-0.0062207734812645965,0.0,0.0,0.0,0.0,-0.0062207734812645965,1.8227323801275446,104,0,False,45,44,0.28744478489127334,0.80739076856378,2.202838780568993,,0.28744478489127334,0.80739076856378,2.202838780568993,,0.14867145191805886,0.6722262768102094,0.6585959944414109,,16,,,1.0,1.0,1.0,-0.0062207734812645965,1.7823278900163277,-0.017013568486928587,1.0,1.0,False,False,False,False,-0.0062207734812645965,1.7823278900163277,-0.0062207734812645965,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,114,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6496164832749125,-0.0062207734812645965,False,False,False,False,-0.01745657434545811,79.9806989318093,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,48,46,112,1.0,1.0
2011-02-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.1957678951363953,2.1957678951363953,False,0.004271763805613782,0.004271763805613782,0.004271763805613782,0.0,0.0,0.0,0.0,0.004271763805613782,1.8305186623362937,104,0,False,45,44,0.25399639463140633,0.915813874710333,2.1957678951363953,,0.25399639463140633,0.915813874710333,2.1957678951363953,,0.12827936843743404,0.7580615879407,0.6909492926191296,,16,,,1.0,1.0,1.0,0.004271763805613782,1.7899415737866355,-0.012814482627381607,1.0,1.0,False,False,False,False,0.004271763805613782,1.7899415737866355,0.004271763805613782,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,114,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.65666325526131,0.004271763805613782,False,False,False,False,-0.011837231718129337,75.91150249637124,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,48,46,112,1.0,1.0
2011-03-01,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.084652486920403,2.084652486920403,False,-0.0016121464734638602,-0.0016121464734638602,-0.0016121464734638602,0.0,0.0,0.0,0.0,-0.0016121464734638602,1.8275675981301984,104,0,False,45,44,0.15305066886178653,1.1089428255236902,2.084652486920403,,0.15305066886178653,1.1089428255236902,2.084652486920403,,0.052729452788359166,0.815733990394558,0.6964564731577989,,16,,,1.0,1.0,1.0,-0.0016121464734638602,1.787055925790749,-0.014405970277868496,1.0,1.0,False,False,False,False,-0.0016121464734638602,1.787055925790749,-0.0016121464734638602,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,114,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6539924714366234,-0.0016121464734638602,False,False,False,False,-0.011622970059459226,65.36109443459807,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,48,46,112,1.0,1.0
2011-03-02,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.813791679523864,1.813791679523864,False,-0.008293237814468668,-0.008293237814468668,-0.008293237814468668,0.0,0.0,0.0,0.0,-0.008293237814468668,1.8124111454168874,104,0,False,45,44,0.08778045708783955,1.2542294415620021,1.813791679523864,,0.08778045708783955,1.2542294415620021,1.813791679523864,,0.01967038605018967,0.8648431211446159,0.6487997808070955,,16,,,1.0,1.0,1.0,-0.008293237814468668,1.7722354460104108,-0.022579735954874613,1.0,1.0,False,False,False,False,-0.008293237814468668,1.7722354460104108,-0.008293237814468668,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,114,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6402755185276587,-0.008293237814468668,False,False,False,False,-0.01845610775985662,54.85094700101504,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,48,46,112,1.0,1.0
2011-03-03,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.3318244373410293,1.3318244373410293,False,-0.022582484844755668,-0.022582484844755668,-0.022582484844755668,0.0,0.0,0.0,0.0,-0.022582484844755668,1.7714823981930443,104,0,False,45,44,0.10159810823221127,1.251023780719497,1.3318244373410293,,0.10159810823221127,1.251023780719497,1.3318244373410293,,0.027193994879468275,0.8837361445336667,0.4843055286197707,,16,,,1.0,1.0,1.0,-0.022582484844755668,1.732213965909542,-0.04465231425463079,1.0,1.0,False,False,False,False,-0.022582484844755668,1.732213965909542,-0.022582484844755668,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,114,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6032340214892842,-0.022582484844755668,False,False,False,False,-0.03899225144629903,42.94840229877784,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,48,46,112,1.0,1.0
2011-03-04,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,GLD,0.25,GLD,2011-03-04,0,GLD,0.25,True,False,GLD,1.287022236489607,0.9917123785215867,False,0.007096636590758099,0.007096636590758099,0.007096636590758099,0.0,0.0,1.25,0.00125,0.0058377657950197115,1.781823897543695,105,0,False,46,44,0.08829687571814016,1.287022236489607,0.9917123785215867,,0.08829687571814016,1.287022236489607,0.9917123785215867,,0.022584574109329014,0.910604690590612,0.3642867710581015,,16,,,1.0,1.0,1.0,0.0058377657950197115,1.742326225349384,-0.0390752182124352,1.0,1.0,False,False,False,False,0.0058377657950197115,1.742326225349384,0.007096636590758099,1.25,0.00125,CN_CYB_399006,GLD,CN_CYB_399006,GLD,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,115,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6125933262213463,0.0058377657950197115,False,False,False,False,0.03441240656917821,34.05269800726112,True,False,0.0,GLD,1.0,0.25,GLD,0.25,GLD,2011-03-04,0,True,False,HALF_POSITION_WAIT_DOWN,GLD,2011-03-04,0,True,False,49,46,113,1.0,1.0
2011-03-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,0.25,GLD,0.25,GLD,2011-03-04,1,,,False,False,GLD,1.300451831811535,1.300451831811535,False,0.0026551496302960054,0.0007517651929498381,0.0006637874075740013,8.797778537583678e-05,0.75,0.0,0.0,0.0007517651929498381,1.7831634107298346,105,0,False,46,44,0.02116857860601762,1.300451831811535,0.7424550377857635,,0.02116857860601762,1.300451831811535,0.7424550377857635,,0.0015021504860561752,0.927278296033349,0.273408067463058,,16,,,1.0,1.0,1.0,0.0007517651929498381,1.7436360455603654,-0.03835282840844434,1.0,1.0,False,False,False,False,0.0007517651929498381,1.7436360455603654,0.0007517651929498381,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,0.25,0.2504754886535172,0.2504754886535172,0.2504754886535172,0.0,0.0,0.0,115,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6138056177543827,0.0007517651929498381,False,False,False,False,0.03694724889427792,31.17520569097964,True,False,0.0,GLD,0.25,0.25,,,GLD,2011-03-04,1,False,False,HALF_POSITION_WAIT_DOWN,GLD,2011-03-04,1,False,False,49,46,113,1.0,1.0
2011-03-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,0.25,GLD,1.0,,,0,GLD,1.0,False,True,GLD,1.248015247000891,1.248015247000891,False,-0.0025765860807780427,-0.0005574496488498379,-0.0006441465201945107,8.792200879089307e-05,0.7495245113464828,0.7500305376150939,0.0007500305376150939,-0.0013070620822052126,1.780832705449294,106,0,False,46,45,,1.248015247000891,0.5514076646204402,,-0.022666641105082985,1.248015247000891,0.5514076646204402,,0.001992505796851063,0.9233181412613773,0.20258247122236306,,16,,,1.0,1.0,1.0,-0.0013057516082676246,1.7413592899896415,-0.039608500749336084,1.0,1.0,False,False,False,False,-0.0013057516082676246,1.7413592899896415,-0.0005561687348186739,0.75,0.00075,GLD,GLD,GLD,GLD,1.0,1.0,1.0,0.2504754886535172,1.0,1.0,0.24996946238490614,0.7500305376150939,0.7500305376150939,0.0,116,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6116962736233662,-0.0013070620822052126,False,False,False,False,0.034243482750590415,27.86998907787152,True,False,0.0,GLD,0.25,1.0,GLD,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,49,47,114,1.0,1.0
2011-03-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.1728326645353047,1.1728326645353047,False,0.0003588049048421915,0.0003588049048421915,0.0003588049048421915,0.0,0.0,0.0,0.0,0.0003588049048421915,1.7814716769587127,106,0,False,46,45,,1.1728326645353047,0.39396862792957044,,-0.08089735391930941,1.1728326645353047,0.39396862792957044,,0.028800159783326063,0.912072342284421,0.14067781490482245,,16,,,1.0,1.0,1.0,0.0003588049048421915,1.7419840982439823,-0.03926390756883624,1.0,1.0,False,False,False,False,0.0003588049048421915,1.7419840982439823,0.0003588049048421915,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,116,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6122745581514581,0.0003588049048421915,False,False,False,False,0.03424231192778149,26.986188464763767,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,49,47,114,1.0,1.0
2011-03-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.9947577582285858,0.9947577582285858,False,-0.011763857302689251,-0.011763857302689251,-0.011763857302689251,0.0,0.0,0.0,0.0,-0.011763857302689251,1.7605146983621878,106,0,False,46,45,,0.9947577582285858,0.27997083206814133,,-0.17153461572377982,0.9947577582285858,0.27997083206814133,,0.1244114969497554,0.83178377583585,0.09702693753612546,,16,,,1.0,1.0,1.0,-0.011763857302689251,1.7214916458886862,-0.05056586986573974,1.0,1.0,False,False,False,False,-0.011763857302689251,1.7214916458886862,-0.011763857302689251,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,116,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.593307990316608,-0.011763857302689251,False,False,False,False,0.02169917366322438,23.536068349477972,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,49,47,114,1.0,1.0
2011-03-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.8496334113430535,0.8496334113430535,False,0.0032662911685206186,0.0032662911685206186,0.0032662911685206186,0.0,0.0,0.0,0.0,0.0032662911685206186,1.766265051973499,106,0,False,46,45,,0.8496334113430535,0.2137764341885655,,-0.22387371102058518,0.8496334113430535,0.2137764341885655,,0.2214560626091111,0.7675961735162062,0.07445785259471938,,16,,,1.0,1.0,1.0,0.0032662911685206186,1.7271145388483344,-0.04746474155139013,1.0,1.0,False,False,False,False,0.0032662911685206186,1.7271145388483344,0.0032662911685206186,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,116,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5985121981341126,0.0032662911685206186,False,False,False,False,0.024675388848309998,19.345741004674622,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,49,47,114,1.0,1.0
2011-03-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.7412535679799259,0.7412535679799259,False,0.0046302950658096975,0.0046302950658096975,0.0046302950658096975,0.0,0.0,0.0,0.0,0.0046302950658096975,1.774443380328564,106,0,False,46,45,,0.7412535679799259,0.1849285595002912,,-0.2721767985954052,0.7412535679799259,0.1849285595002912,,0.33300193689750424,0.7275354354082858,0.06808226223338698,,16,,,1.0,1.0,1.0,0.0046302950658096975,1.735111588775652,-0.04305422224418576,1.0,1.0,False,False,False,False,0.0046302950658096975,1.735111588775652,0.0046302950658096975,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,116,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6059137812777695,0.0046302950658096975,False,False,False,False,0.028981316294229842,15.979599630328925,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,49,47,114,1.0,1.0
2011-03-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.5296107240979444,0.5296107240979444,False,-0.01865185313629869,-0.01865185313629869,-0.01865185313629869,0.0,0.0,0.0,0.0,-0.01865185313629869,1.7413467229999982,106,0,False,46,45,,0.5296107240979444,0.11936825953037888,,-0.3416997923457147,0.5296107240979444,0.11936825953037888,,0.46450100842520337,0.5124627595142974,0.03744868637967902,,16,,,1.0,1.0,1.0,-0.01865185313629869,1.7027485422467188,-0.06090303435028832,1.0,1.0,False,False,False,False,-0.01865185313629869,1.7027485422467188,-0.01865185313629869,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,116,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5759605132798185,-0.01865185313629869,False,False,False,False,0.009761471765744822,10.637637662714182,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,49,47,114,1.0,1.0
2011-03-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.36164156319529983,0.36164156319529983,False,-0.00022014220559418707,-0.00022014220559418707,-0.00022014220559418707,0.0,0.0,0.0,0.0,-0.00022014220559418707,1.7409633790916927,106,0,False,46,45,,0.36164156319529983,0.093665552516488,,-0.44272433362210406,0.36164156319529983,0.093665552516488,,0.5519569111622966,0.3174507738648559,0.028557219046902893,,16,,,1.0,1.0,1.0,-0.00022014220559418707,1.7023736954270563,-0.061109769227573274,1.0,1.0,False,False,False,False,-0.00022014220559418707,1.7023736954270563,-0.00022014220559418707,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,116,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.5756135778564957,-0.00022014220559418707,False,False,False,False,0.009531698414822154,5.1903489164048695,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,49,47,114,1.0,1.0
2011-03-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.24833210705854136,0.24833210705854136,False,0.005358159851040822,0.005358159851040822,0.005358159851040822,0.0,0.0,0.0,0.0,0.005358159851040822,1.7502917391716741,106,0,False,46,45,,0.24833210705854136,,,-0.4944896835502015,0.24833210705854136,-0.0022780760959989488,,0.6345383039923835,0.19628925099620032,2.1351817748427315e-05,,16,,,1.0,1.0,1.0,0.005358159851040822,1.7114952858133616,-0.05607904528851393,1.0,1.0,False,False,False,False,0.005358159851040822,1.7114952858133616,0.005358159851040822,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,116,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.584055967270121,0.005358159851040822,False,False,False,False,0.014656478123632688,1.415475202248406,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,49,47,114,1.0,1.0
2011-03-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.1979213681647427,0.1979213681647427,False,0.010221171672682772,0.010221171672682772,0.010221171672682772,0.0,0.0,0.0,0.0,0.010221171672682772,1.7681817715150263,106,0,False,46,45,,0.1979213681647427,,,-0.530953090091203,0.1979213681647427,-0.057377773652218966,,0.6918700508459575,0.15333913797399823,0.01676365672119562,,16,,,1.0,1.0,1.0,0.010221171672682772,1.7289887729466473,-0.046431067164965256,1.0,1.0,False,False,False,False,0.010221171672682772,1.7289887729466473,0.010221171672682772,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,116,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6002468752507266,0.010221171672682772,False,False,False,False,0.02445069237744435,-0.7028931431581094,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,49,47,114,1.0,1.0
2011-03-21,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.17753325667376396,0.17753325667376396,False,0.005564821129095288,0.005564821129095288,0.005564821129095288,0.0,0.0,0.0,0.0,0.005564821129095288,1.7780213867972343,106,0,False,46,45,,0.17753325667376396,,,-0.5227596789242357,0.17753325667376396,-0.13210002332857407,,0.6901004798899077,0.14146779857868363,0.09430882279444175,,16,,,1.0,1.0,1.0,0.005564821129095288,1.7386102862023094,-0.04112462661947591,1.0,1.0,False,False,False,False,0.005564821129095288,1.7386102862023094,0.005564821129095288,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,116,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6091519628738906,0.005564821129095288,False,False,False,False,0.029524008172628013,-2.3705830884097856,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,49,47,114,1.0,1.0
2011-03-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.15352480571233307,0.15352480571233307,False,-0.0006468042136366092,-0.0006468042136366092,-0.0006468042136366092,0.0,0.0,0.0,0.0,-0.0006468042136366092,1.7768713550723179,106,0,False,46,45,,0.15352480571233307,,,-0.5122003999528671,0.15352480571233307,-0.1890688802720144,,0.6838554308067125,0.12424114071443093,0.18607261739704872,,16,,,1.0,1.0,1.0,-0.0006468042136366092,1.7374857457433217,-0.04174483125133088,1.0,1.0,False,False,False,False,-0.0006468042136366092,1.7374857457433217,-0.0006468042136366092,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,116,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6081111566039221,-0.0006468042136366092,False,False,False,False,0.028358448098789957,-3.5098436874053935,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,49,47,114,1.0,1.0
2011-03-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.1678262599868896,0.1678262599868896,False,0.009277189916009121,0.009277189916009121,0.009277189916009121,0.0,0.0,0.0,0.0,0.009277189916009121,1.7933557280896402,106,0,False,46,45,,0.1678262599868896,,,-0.48645084899717983,0.1678262599868896,-0.20499851067285335,,0.6411796063455841,0.1492000639506016,0.2297317582145293,,16,,,1.0,1.0,1.0,0.009277189916009121,1.7536047309829412,-0.03285491606285218,1.0,1.0,False,False,False,False,0.009277189916009121,1.7536047309829412,0.009277189916009121,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,116,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6230299092097897,0.009277189916009121,False,False,False,False,0.037256907497104086,-2.2927486739113614,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,49,47,114,1.0,1.0
2011-03-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.14822198426245659,0.14822198426245659,False,-0.007980583913447803,-0.007980583913447803,-0.007980583913447803,0.0,0.0,0.0,0.0,-0.007980583913447803,1.7790437022149586,106,0,False,46,45,,0.14822198426245659,,,-0.4228069819241862,0.14822198426245659,-0.2077419006698994,,0.4777609331914675,0.13442963671565455,0.24897071616956112,,16,,,1.0,1.0,1.0,-0.007980583913447803,1.7396099412763129,-0.04057329856169101,1.0,1.0,False,False,False,False,-0.007980583913447803,1.7396099412763129,-0.007980583913447803,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,116,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6100771828253055,-0.007980583913447803,False,False,False,False,0.028450701004887113,-3.691949434221793,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,49,47,114,1.0,1.0
2011-03-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.1333463138665898,0.1333463138665898,False,0.00028726681354784844,0.00028726681354784844,0.00028726681354784844,0.0,0.0,0.0,0.0,0.00028726681354784844,1.7795547624304562,106,0,False,46,45,,0.1333463138665898,,,-0.3499448185350552,0.1333463138665898,-0.21897440714964522,,0.31885233766695464,0.12372745104496696,0.2852746813614786,,16,,,1.0,1.0,1.0,0.00028726681354784844,1.7401096734809594,-0.04029768711033621,1.0,1.0,False,False,False,False,0.00028726681354784844,1.7401096734809594,0.00028726681354784844,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,116,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.6105397045671819,0.00028726681354784844,False,False,False,False,0.02816383660876709,-4.345056719319421,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,49,47,114,1.0,1.0
2011-03-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.10079029738677248,0.10079029738677248,False,-0.005170194234553005,-0.005170194234553005,-0.005170194234553005,0.0,0.0,0.0,0.0,-0.005170194234553005,1.7703541186576668,106,0,False,46,45,,0.10079029738677248,,,-0.2875584590634921,0.10079029738677248,-0.27247469880560526,,0.21812853829991063,0.08348385236795142,0.3622832455728715,,16,,,1.0,1.0,1.0,-0.005170194234553005,1.7311129684796382,-0.04525953447532549,1.0,1.0,False,False,False,False,-0.005170194234553005,1.7311129684796382,-0.005170194234553005,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,116,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.60221290147211,-0.005170194234553005,False,False,False,False,0.02235991832436013,-5.5709497152623255,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,49,47,114,1.0,1.0
