date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_EWJ,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_EWJ,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_EWJ,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2018-04-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,0.22152508843337704,0.22152508843337704,False,0.003146322732486384,0.0016289706532075302,0.003146322732486384,5.8761940086149675e-05,0.5009384457262838,0.0,0.0,0.001628970653207551,3.1439463704840427,405,0,False,190,176,0.03159993344802148,0.002485105366255347,,0.22152508843337704,0.03159993344802148,0.002485105366255347,-0.2626632020351146,0.22152508843337704,0.0018585461117853752,8.375732370990985e-05,0.1729193665041563,0.41089005128309264,102,,,1.0,1.0,1.0,0.003146322732486384,3.133803266839508,-0.18110961320594832,0.5,0.5,True,True,False,False,0.003146322732486384,3.133803266839508,0.003146322732486384,0.0,0.0,EWJ,EWJ,EWJ,EWJ,0.5,0.5,0.5,0.4990615542737162,0.9996351496509789,0.49981757482548944,0.49981757482548944,0.0,0.0,0.0,433,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.686999011539953,0.001628970653207551,False,False,False,False,-0.0036757115080185976,12.585386212413725,False,False,0.0,EWJ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,199,179,430,0.5,0.5
2018-04-26,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,0.2406356310979647,0.2406356310979647,False,0.006107607420078542,0.0031113627847575128,0.006107607420078542,5.867325606769151e-05,0.5001824251745106,0.0,0.0,0.003111362784757432,3.15372832821844,405,0,False,190,176,0.08704156528408213,,,0.2406356310979647,0.08704156528408213,-0.060003633382888055,-0.30206543260714813,0.2406356310979647,0.015153422547453,0.04523325117328658,0.23978521643034345,0.48710755876509293,102,,,1.0,1.0,1.0,0.006107607420078542,3.1529433069251236,-0.17610815220333398,0.5,0.5,True,True,False,False,0.006107607420078542,3.1529433069251236,0.006107607420078542,0.0,0.0,EWJ,EWJ,EWJ,EWJ,0.5,0.5,0.5,0.49981757482548944,1.002621011007494,0.501310505503747,0.501310505503747,0.0,0.0,0.0,433,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.6953592402671385,0.003111362784757432,False,False,False,False,0.0033830656414575166,11.599020018609032,True,False,0.0,EWJ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,199,179,430,0.5,0.5
2018-04-27,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,0.23574549556065483,0.23574549556065483,False,-0.002789489131632683,-0.001339902076921354,-0.002789489131632683,5.849812975463451e-05,0.498689494496253,0.0,0.0,-0.001339902076921362,3.1495026410814146,405,0,False,190,176,0.13150804680513017,,,0.23574549556065483,0.13150804680513017,-0.09684164199603318,-0.30112328442183367,0.23574549556065483,0.037113318309694665,0.12198331049319455,0.25661647518949693,0.5119910325413355,102,,,1.0,1.0,1.0,-0.002789489131632683,3.144148205837802,-0.1784063895584036,0.5,0.5,True,True,False,False,-0.002789489131632683,3.144148205837802,-0.002789489131632683,0.0,0.0,EWJ,EWJ,EWJ,EWJ,0.5,0.5,0.5,0.501310505503747,1.0011656745608284,0.5005828372804142,0.5005828372804142,0.0,0.0,0.0,433,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.6917477228230555,-0.001339902076921362,False,False,False,False,0.0016092045735243143,11.536952274964278,True,False,0.0,EWJ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,199,179,430,0.5,0.5
2018-05-02,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,0.18408767410924298,0.18408767410924298,False,-0.009048889287395445,-0.004471135185781087,-0.009048889287395445,5.858348793967076e-05,0.4994171627195858,0.0,0.0,-0.004471135185781128,3.135420789005165,405,0,False,190,176,0.15306778678595379,,,0.18408767410924298,0.15306778678595379,-0.16906525204207457,-0.301763319008442,0.18408767410924298,0.05442030481517646,0.26726504999949574,0.27899459527771786,0.3718181304905821,102,,,1.0,1.0,1.0,-0.009048889287395445,3.1156971568200125,-0.1858408991785211,0.5,0.5,True,True,False,False,-0.009048889287395445,3.1156971568200125,-0.009048889287395445,0.0,0.0,EWJ,EWJ,EWJ,EWJ,0.5,0.5,0.5,0.5005828372804142,0.9965620006392575,0.49828100031962874,0.49828100031962874,0.0,0.0,0.0,433,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.679712554868295,-0.004471135185781128,False,False,False,False,-0.006370813141157838,12.031535965188914,False,False,0.0,EWJ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,199,179,430,0.5,0.5
2018-05-03,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWJ,1.0,QQQ,0.25,QQQ,2018-05-03,0,QQQ,0.25,True,False,QQQ,0.1627535363484247,0.14093988642792032,False,0.0009964413133389804,0.0005553612763341641,0.0009964413133389804,5.88535019638123e-05,0.5017189996803713,0.6235006601311351,0.0006235006601311351,-6.848565191930334e-05,3.135206057668389,406,0,False,191,176,0.1627535363484247,,,0.14093988642792032,0.1627535363484247,-0.2099506557474049,-0.26558716625229273,0.14093988642792032,0.06722261289200948,0.3813644838425172,0.22554857055215838,0.2633034447235689,102,,,1.0,1.0,1.0,-0.00025480423830270826,3.114903263979187,-0.1860483503680631,0.5,0.5,True,True,False,False,-0.00025480423830270826,3.114903263979187,0.0009964413133389804,1.25,0.00125,EWJ,QQQ,EWJ,QQQ,0.5,0.5,0.5,0.49828100031962874,0.25,0.125,0.49850066013113514,-0.37350066013113514,0.125,0.49850066013113514,434,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.6795290330070185,-6.848565191930334e-05,False,False,False,False,-0.012424023037333143,14.628570003097886,False,False,0.0,QQQ,1.0,0.25,QQQ,0.25,QQQ,2018-05-03,0,True,False,HALF_POSITION_WAIT_DOWN,QQQ,2018-05-03,0,True,False,200,179,431,0.5,0.5
2018-05-04,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2018-05-03,1,,,False,False,QQQ,0.23698884750626914,0.23698884750626914,False,0.018974287425022274,0.002474426677732927,0.004743571856255568,0.00010264074960514291,0.875,0.0,0.0,0.0024744266777330104,3.1429638951776737,406,0,False,191,176,0.23698884750626914,,,0.12786521413505159,0.23698884750626914,-0.2329319874528114,-0.2506923898203174,0.12786521413505159,0.12988523972965638,0.4589853613224628,0.2185791205688673,0.2560461659243567,102,,,1.0,1.0,1.0,0.00483154964163135,3.129953073727982,-0.18211570256697873,0.5,0.5,True,True,False,False,0.00483154964163135,3.129953073727982,0.004831549641631405,0.0,0.0,QQQ,QQQ,QQQ,QQQ,0.5,0.5,0.5,0.125,0.25411478345686356,0.12705739172843178,0.12705739172843178,0.0,0.0,0.0,434,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.6861593311300513,0.0024744266777330104,False,False,False,False,0.006821976406702124,12.525675750182414,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2018-05-03,1,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2018-05-03,1,False,False,200,179,431,0.5,0.5
2018-05-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2018-05-03,2,,,False,False,QQQ,0.326325694417849,0.326325694417849,False,0.008309275809069261,0.0011581543213670805,0.0020773189522673152,0.00010239940991458559,0.8729426082715682,0.0,0.0,0.001158154321367011,3.146603932394774,406,0,False,191,176,0.326325694417849,,,0.11547519728848044,0.326325694417849,-0.24874429844164747,-0.1790152617071089,0.11547519728848044,0.20522129513169962,0.5224292496178511,0.10304774176208209,0.25309570918886426,102,,,1.0,1.0,1.0,0.0021652967376430965,3.1367303509075013,-0.18034474036597747,0.5,0.5,True,True,False,False,0.0021652967376430965,3.1367303509075013,0.002165296737643152,0.0,0.0,QQQ,QQQ,QQQ,QQQ,0.5,0.5,0.5,0.12705739172843178,0.25592988697520125,0.12796494348760062,0.12796494348760062,0.0,0.0,0.0,434,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.68927031816728,0.001158154321367011,False,False,False,False,0.01541394146837094,12.459506763219805,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2018-05-03,2,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2018-05-03,2,False,False,200,179,431,0.5,0.5
2018-05-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,1.0,,,0,QQQ,1.0,False,True,QQQ,0.3911295369055954,0.3911295369055954,False,-0.0010219940198008537,-2.8486456265743948e-05,-0.0002554985049502134,0.00010229295072273809,0.8720350565123993,0.37216219427332586,0.0003721621942733259,-0.0004006380489569583,3.145343283134459,407,0,False,191,177,0.3911295369055954,,,0.11384271796036538,0.3911295369055954,-0.2576100229773747,-0.10025001863830085,0.11384271796036538,0.2662557362432697,0.5676788303704161,0.02953009384408478,0.2833203534141471,102,,,1.0,1.0,1.0,-0.0009173950790347662,3.1338527299193197,-0.18109668806767065,0.5,0.5,True,True,False,False,-0.0009173950790347662,3.1338527299193197,-0.00016752071957437664,0.75,0.00075,QQQ,QQQ,QQQ,QQQ,0.5,0.5,0.5,0.12796494348760062,1.0,0.5,0.1278378057266741,0.37216219427332586,0.37216219427332586,0.0,435,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.6881928941538917,-0.0004006380489569583,False,False,False,False,0.014691829897478303,14.167544443808136,True,False,0.0,QQQ,0.25,1.0,QQQ,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,200,180,432,0.5,0.5
2018-05-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5000115298087342,0.5000115298087342,False,0.010898437817913553,0.005507870765874001,0.010898437817913553,5.865185691722452e-05,0.5,0.0,0.0,0.005507870765874001,3.1626674274522735,407,0,False,191,177,0.5000115298087342,,,0.08351756587518455,0.5000115298087342,-0.2684205683595121,-0.010668278574006207,0.08351756587518455,0.34730782196516263,0.6188929342279895,0.0003026239544789977,0.18736794885025287,102,,,1.0,1.0,1.0,0.010898437817913553,3.168006829026844,-0.17217192124369263,0.5,0.5,True,True,False,False,0.010898437817913553,3.168006829026844,0.010898437817913553,0.0,0.0,QQQ,QQQ,QQQ,QQQ,0.5,0.5,0.5,0.5,1.0053610391412786,0.5026805195706393,0.5026805195706393,0.0,0.0,0.0,435,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.702999113208632,0.005507870765874001,False,False,False,False,0.02573033012242898,14.36920551195056,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,200,180,432,0.5,0.5
2018-05-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.6363774832914451,0.6363774832914451,False,0.010364598753135112,0.005268419308383741,0.010364598753135112,5.833742201658261e-05,0.4973194804293607,0.0,0.0,0.005268419308383843,3.1793296855930597,407,0,False,191,177,0.6363774832914451,,0.10629986415143722,0.08101194192298133,0.6363774832914451,-0.2592858575183581,0.10629986415143722,0.08101194192298133,0.41753626430261614,0.6072826815941119,0.025534519896536323,0.19673924508810148,102,,,1.0,1.0,1.0,0.010364598753135112,3.2008419486568993,-0.1635918153708048,0.5,0.5,True,True,False,False,0.010364598753135112,3.2008419486568993,0.010364598753135112,0.0,0.0,QQQ,QQQ,QQQ,QQQ,0.5,0.5,0.5,0.5026805195706393,1.0104576881196188,0.5052288440598094,0.5052288440598094,0.0,0.0,0.0,435,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.717239645927205,0.005268419308383843,False,False,False,False,0.03580504937197593,18.82467358924285,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,200,180,432,0.5,0.5
2018-05-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.7446687512345471,0.7446687512345471,False,-0.0009431000120472266,-0.00041844283482946493,-0.0009431000120472266,5.803849408994768e-05,0.4947711559401906,0.0,0.0,-0.0004184428348295022,3.1779993178665626,407,0,False,191,177,0.7446687512345471,,0.1538991438214219,0.10972279498794424,0.7446687512345471,-0.25314147244586105,0.1538991438214219,0.10972279498794424,0.47682511732292876,0.6090042557742263,0.05533319297568884,0.28056744321013805,102,,,1.0,1.0,1.0,-0.0009431000120472266,3.1978232345765596,-0.164380631939805,0.5,0.5,True,True,False,False,-0.0009431000120472266,3.1978232345765596,-0.0009431000120472266,0.0,0.0,QQQ,QQQ,QQQ,QQQ,0.5,0.5,0.5,0.5052288440598094,1.0099273223135006,0.5049636611567503,0.5049636611567503,0.0,0.0,0.0,435,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.716102636466852,-0.0004184428348295022,False,False,False,False,0.03360830176741003,20.86463280973332,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,200,180,432,0.5,0.5
2018-05-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8447887089916997,0.8447887089916997,False,0.0017112791172864128,0.0009222033693553608,0.0017112791172864128,5.8069601029321916e-05,0.4950363388432497,0.0,0.0,0.0009222033693554454,3.1809300795453086,407,0,False,191,177,0.8447887089916997,,0.19225058651965732,0.15693101063186687,0.8447887089916997,-0.25392601735961895,0.19225058651965732,0.15693101063186687,0.5318630420480873,0.6352219705648654,0.09117784063346768,0.3696764162097739,102,,,1.0,1.0,1.0,0.0017112791172864128,3.2032956026986636,-0.16295065396524355,0.5,0.5,True,True,False,False,0.0017112791172864128,3.2032956026986636,0.0017112791172864128,0.0,0.0,QQQ,QQQ,QQQ,QQQ,0.5,0.5,0.5,0.5049636611567503,1.0107234972355155,0.5053617486177577,0.5053617486177577,0.0,0.0,0.0,435,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.7186074354697167,0.0009222033693554454,False,False,False,False,0.03456697534853559,24.356076584594152,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,200,180,432,0.5,0.5
2018-05-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8430805956774741,0.8430805956774741,False,-0.011075259307874785,-0.005538989506330984,-0.011075259307874785,5.8022903891714814e-05,0.49463825138224227,0.0,0.0,-0.005538989506331027,3.1633109412143345,407,0,False,191,177,0.8430805956774741,,0.2933341253857995,0.15294808493813794,0.8430805956774741,-0.2910170405616561,0.2933341253857995,0.15294808493813794,0.5485831733154216,0.6797305846290203,0.1962720946069767,0.3743544526736713,102,,,1.0,1.0,1.0,-0.011075259307874785,3.167818273259001,-0.1722211925260656,0.5,0.5,True,True,False,False,-0.011075259307874785,3.167818273259001,-0.011075259307874785,0.0,0.0,QQQ,QQQ,QQQ,QQQ,0.5,0.5,0.5,0.5053617486177577,1.005096692447384,0.502548346223692,0.502548346223692,0.0,0.0,0.0,435,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.7035490974128167,-0.005538989506331027,False,False,False,False,0.022286510690955552,24.19570898425816,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,200,180,432,0.5,0.5
2018-05-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8636631206963077,0.8636631206963077,False,0.006612340684446716,0.0033813738020773824,0.006612340684446716,5.835292644104945e-05,0.49745165377630796,0.0,0.0,0.00338137380207737,3.1740072779587813,407,0,False,191,177,0.8636631206963077,,0.34856090576471566,0.15633261372763774,0.8636631206963077,-0.3201484618122842,0.34856090576471566,0.15633261372763774,0.5757694930316797,0.7182372401792885,0.2789104218536309,0.39917915754498445,102,,,1.0,1.0,1.0,0.006612340684446716,3.188764966908205,-0.16674763703968287,0.5,0.5,True,True,False,False,0.006612340684446716,3.188764966908205,0.006612340684446716,0.0,0.0,QQQ,QQQ,QQQ,QQQ,0.5,0.5,0.5,0.502548346223692,1.0083331827906032,0.5041665913953016,0.5041665913953016,0.0,0.0,0.0,435,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.712690807503438,0.00338137380207737,False,False,False,False,0.027400881940742527,24.988323144074183,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,200,180,432,0.5,0.5
2018-05-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8505520610057997,0.8505520610057997,False,-0.0038463900636589443,-0.001881058267299162,-0.0038463900636589443,5.816310027252498e-05,0.4958334086046984,0.0,0.0,-0.0018810582672991183,3.1680367853281095,407,0,False,191,177,0.8505520610057997,,0.344152652236867,0.15955284509409817,0.8505520610057997,-0.3393863665430489,0.344152652236867,0.15955284509409817,0.5872802788711643,0.7559380143373616,0.2930268593203752,0.42235844515902665,102,,,1.0,1.0,1.0,-0.0038463900636589443,3.1764997330241456,-0.16995265064909382,0.5,0.5,True,True,False,False,-0.0038463900636589443,3.1764997330241456,-0.0038463900636589443,0.0,0.0,QQQ,QQQ,QQQ,QQQ,0.5,0.5,0.5,0.5041665913953016,1.0063477387892872,0.5031738693946436,0.5031738693946436,0.0,0.0,0.0,435,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.7075880780333574,-0.0018810582672991183,False,False,False,False,0.02215614167541946,28.198898401444772,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,200,180,432,0.5,0.5
2018-05-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.7981525156547251,0.7981525156547251,False,-0.005168682599128616,-0.0025424664728263013,-0.005168682599128616,5.827955025000733e-05,0.4968261306053564,0.0,0.0,-0.002542466472826299,3.1599821580167324,407,0,False,191,177,0.7981525156547251,,0.34260801334402213,0.15039175647525438,0.7981525156547251,-0.3494276706741347,0.34260801334402213,0.15039175647525438,0.5726877715581732,0.7828960112048406,0.31019372191131744,0.4049190529719551,102,,,1.0,1.0,1.0,-0.005168682599128616,3.160081414127927,-0.17424290194013659,0.5,0.5,True,True,False,False,-0.005168682599128616,3.160081414127927,-0.005168682599128616,0.0,0.0,QQQ,QQQ,QQQ,QQQ,0.5,0.5,0.5,0.5031738693946436,1.0036981155507612,0.5018490577753806,0.5018490577753806,0.0,0.0,0.0,435,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.7007041261227336,-0.002542466472826299,False,False,False,False,0.015963256541871695,30.95648220571042,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,200,180,432,0.5,0.5
2018-05-21,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.7753093742849508,0.7753093742849508,False,0.005613693164419287,0.0028756615807769914,0.005613693164419287,5.843495557307792e-05,0.4981509422246194,0.0,0.0,0.0028756615807770114,3.169069197304482,407,0,False,191,177,0.7753093742849508,,0.40018464551711186,0.14494460121135644,0.7753093742849508,-0.3512244477417671,0.40018464551711186,0.14494460121135644,0.5791032237070286,0.7976156894156792,0.3936740614462553,0.4015060740832306,102,,,1.0,1.0,1.0,0.005613693164419287,3.1778211415614255,-0.16960735496328727,0.5,0.5,True,True,False,False,0.005613693164419287,3.1778211415614255,0.005613693164419287,0.0,0.0,QQQ,QQQ,QQQ,QQQ,0.5,0.5,0.5,0.5018490577753806,1.0064383925822014,0.5032191962911007,0.5032191962911007,0.0,0.0,0.0,435,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.7084704372192707,0.0028756615807770114,False,False,False,False,0.020740881185073556,33.080556144325406,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,200,180,432,0.5,0.5
2018-05-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.7421880831036323,0.7421880831036323,False,-0.0013066103879872948,-0.0005992371960718534,-0.0013066103879872948,5.827423323671633e-05,0.4967808037088993,0.0,0.0,-0.0005992371960718001,3.1671701731645316,407,0,False,191,177,0.7421880831036323,,0.47829531657437085,0.12992334346850698,0.7421880831036323,-0.3487377831380368,0.47829531657437085,0.12992334346850698,0.5772682775874162,0.8051631223775031,0.4844162829909481,0.35581218490231425,102,,,1.0,1.0,1.0,-0.0013066103879872948,3.173668967446696,-0.17069235461940047,0.5,0.5,True,True,False,False,-0.0013066103879872948,3.173668967446696,-0.0013066103879872948,0.0,0.0,QQQ,QQQ,QQQ,QQQ,0.5,0.5,0.5,0.5032191962911007,1.0057260381747164,0.5028630190873582,0.5028630190873582,0.0,0.0,0.0,435,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.706847420988828,-0.0005992371960718001,False,False,False,False,0.01881396401323343,31.722062203933344,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,200,180,432,0.5,0.5
2018-05-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.7514878845861326,0.7514878845861326,False,0.008443470584616586,0.004304225123901096,0.008443470584616586,5.831601414549849e-05,0.4971369809126418,0.0,0.0,0.004304225123901162,3.180802386595537,407,0,False,191,177,0.7514878845861326,,0.45337822006758555,0.09943709616729923,0.7514878845861326,-0.33905078940983135,0.45337822006758555,0.09943709616729923,0.6051120918013031,0.7998689920724215,0.4785593665452047,0.22937565175726848,102,,,1.0,1.0,1.0,0.008443470584616586,3.2004657480186425,-0.16369011991003168,0.5,0.5,True,True,False,False,0.008443470584616586,3.2004657480186425,0.008443470584616586,0.0,0.0,QQQ,QQQ,QQQ,QQQ,0.5,0.5,0.5,0.5028630190873582,1.0098711436458445,0.5049355718229223,0.5049355718229223,0.0,0.0,0.0,435,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.718498301664815,0.004304225123901162,False,False,False,False,0.026890949092684746,31.256784707400637,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,200,180,432,0.5,0.5
2018-05-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.7476691535301956,0.7476691535301956,False,-0.0002953344836167382,-9.105199035154608e-05,-0.0002953344836167382,5.8072896012499076e-05,0.49506442817707774,0.0,0.0,-9.105199035153166e-05,3.1805127682073224,407,0,False,191,177,0.7476691535301956,,0.3995550125533467,0.049818680967740336,0.7476691535301956,-0.3065777312569331,0.3995550125533467,0.049818680967740336,0.6269163261741661,0.7117691019889791,0.4258794815708158,0.05424964108636632,102,,,1.0,1.0,1.0,-0.0002953344836167382,3.1995205401196185,-0.16393711105661157,0.5,0.5,True,True,False,False,-0.0002953344836167382,3.1995205401196185,-0.0002953344836167382,0.0,0.0,QQQ,QQQ,QQQ,QQQ,0.5,0.5,0.5,0.5049355718229223,1.0096648258650993,0.5048324129325497,0.5048324129325497,0.0,0.0,0.0,435,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.7182507769836812,-9.105199035153166e-05,False,False,False,False,0.026416524484344395,26.034845983823352,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,200,180,432,0.5,0.5
2018-05-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.7358702418323912,0.7358702418323912,False,0.0010029914178706356,0.000564427574567727,0.0010029914178706356,5.8084996933454824e-05,0.49516758706745034,0.0,0.0,0.0005644275745677607,3.1823079373149636,407,0,False,191,177,0.7358702418323912,,0.25952636808244356,,0.7358702418323912,-0.2793142167045565,0.25952636808244356,-0.003015538243374749,0.6454356838461714,0.6526664461429288,0.19779094718329693,0.00017012948521488713,102,,,1.0,1.0,1.0,0.0010029914178706356,3.2027296317626592,-0.16309854715420125,0.5,0.5,True,True,False,False,0.0010029914178706356,3.2027296317626592,0.0010029914178706356,0.0,0.0,QQQ,QQQ,QQQ,QQQ,0.5,0.5,0.5,0.5048324129325497,1.0101073785626327,0.5050536892813163,0.5050536892813163,0.0,0.0,0.0,435,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.719785032676801,0.0005644275745677607,False,False,False,False,0.02748789484041403,19.959022314414817,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,200,180,432,0.5,0.5
