date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_TLT,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_TLT,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_TLT,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2014-05-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,TLT,1.0,TLT,1.0,,,0,,,False,False,TLT,0.3957074342468323,0.3957074342468323,False,0.0022182857686963153,0.0022182857686963153,0.0022182857686963153,0.0,0.0,0.0,0.0,0.0022182857686963153,2.4526174130624385,248,0,False,121,114,0.29120828443574287,,,0.3957074342468323,0.29120828443574287,-0.042261180101077156,-0.6486914673827803,0.3957074342468323,0.4984272305065399,0.038361446773671815,0.778952295414222,0.6770538884196435,52,,,1.0,1.0,1.0,0.0022182857686963153,2.038118516469826,-0.03383865709957379,1.0,1.0,False,False,False,False,0.0022182857686963153,2.038118516469826,0.0022182857686963153,0.0,0.0,TLT,TLT,TLT,TLT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,274,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.7265235528706866,0.0022182857686963153,False,False,False,False,0.03499038806914445,6.070741049805862,True,False,0.0,TLT,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,129,118,271,1.0,1.0
2014-05-21,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,TLT,1.0,TLT,1.0,,,0,,,False,False,TLT,0.3601373256289051,0.3601373256289051,False,-0.006108501028808111,-0.006108501028808111,-0.006108501028808111,0.0,0.0,0.0,0.0,-0.006108501028808111,2.437635597071474,248,0,False,121,114,0.32449786704270145,,,0.3601373256289051,0.32449786704270145,-0.038317035475025074,-0.6195237556483923,0.3601373256289051,0.55781077194898,0.03561308044650069,0.7410718863935067,0.6305692959041473,52,,,1.0,1.0,1.0,-0.006108501028808222,2.025668667415137,-0.03974045465667575,1.0,1.0,False,False,False,False,-0.006108501028808222,2.025668667415137,-0.006108501028808111,0.0,0.0,TLT,TLT,TLT,TLT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,274,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.7159770819717146,-0.006108501028808111,False,False,False,False,0.02766706504020222,4.00429090764951,True,False,0.0,TLT,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,129,118,271,1.0,1.0
2014-05-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,TLT,1.0,TLT,1.0,,,0,,,False,False,QQQ,0.35966591687507576,0.3209419447531505,True,-0.0014251144623601553,-0.0014251144623601553,-0.0014251144623601553,0.0,0.0,0.0,0.0,-0.0014251144623601553,2.4341616873281233,248,0,False,121,114,0.35966591687507576,,,0.3209419447531505,0.35966591687507576,-0.02663829890583802,-0.5717096350638942,0.3209419447531505,0.5943153170072732,0.020003416590897438,0.6575837219204472,0.5656073880228538,53,,,1.0,1.0,1.0,-0.0014251144623601553,2.0227818577012537,-0.04110893442236396,1.0,1.0,False,False,False,False,-0.0014251144623601553,2.0227818577012537,-0.0014251144623601553,0.0,0.0,TLT,TLT,TLT,TLT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,274,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.7135316182151181,-0.0014251144623601553,False,False,False,False,0.025187935110279946,1.9230265978553474,True,False,0.0,TLT,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,129,118,271,1.0,1.0
2014-05-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,TLT,1.0,QQQ,0.25,QQQ,2014-05-23,0,QQQ,0.25,True,False,QQQ,0.42051585204918673,0.30770296135292297,False,0.005351806170223572,0.005351806170223572,0.005351806170223572,0.0,0.0,1.25,0.00125,0.004095116412510924,2.444129862804606,249,0,False,122,114,0.42051585204918673,,,0.30770296135292297,0.42051585204918673,-0.022043709317913662,-0.4834228779770747,0.30770296135292297,0.6232222333604265,0.01585800114953584,0.45404927304227427,0.5583172313061004,53,,,1.0,1.0,1.0,0.004095116412510924,2.0310653848856557,-0.03718216388190676,1.0,1.0,False,False,False,False,0.004095116412510924,2.0310653848856557,0.005351806170223572,1.25,0.00125,TLT,QQQ,TLT,QQQ,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,275,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.7205487296682274,0.004095116412510924,False,False,False,False,0.020579143581304526,14.853799196074617,True,False,0.0,QQQ,1.0,0.25,QQQ,0.25,QQQ,2014-05-23,0,True,False,HALF_POSITION_WAIT_DOWN,QQQ,2014-05-23,0,True,False,130,118,272,1.0,1.0
2014-05-26,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2014-05-23,1,,,False,False,QQQ,0.47414728658927396,0.47414728658927396,False,0.0,8.797778537583678e-05,0.0,8.797778537583678e-05,0.75,0.0,0.0,8.79777853759478e-05,2.444344891937107,249,0,False,122,114,0.47414728658927396,,,0.28990197939669393,0.47414728658927396,-0.019978368540724212,-0.34240089606035673,0.28990197939669393,0.6613999050605996,0.015007216183629213,0.18883949179050408,0.542071183107484,53,,,1.0,1.0,1.0,8.79777853759478e-05,2.0312440735201718,-0.03709745730096459,1.0,1.0,False,False,False,False,8.79777853759478e-05,2.0312440735201718,8.797778537583678e-05,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25,0.24997800748850846,0.24997800748850846,0.24997800748850846,0.0,0.0,0.0,275,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.720700099735095,8.79777853759478e-05,False,False,False,False,0.02053511536596142,18.880150199565907,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2014-05-23,1,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2014-05-23,1,False,False,130,118,272,1.0,1.0
2014-05-27,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2014-05-23,2,,,False,False,QQQ,0.5858770543701182,0.5858770543701182,False,0.01246114689273492,0.003202993036446605,0.00311528672318373,8.798036517911128e-05,0.7500219925114915,0.0,0.0,0.0032029930364465553,2.452174111604655,249,0,False,122,114,0.5858770543701182,,,0.29537496385527073,0.5858770543701182,-0.09358320066698234,-0.21377660493294115,0.29537496385527073,0.6825402874800229,0.13171133230895415,0.06781073892707945,0.5662412355036648,53,,,1.0,1.0,1.0,0.003203264508559567,2.037750685569101,-0.03401302576073495,1.0,1.0,False,False,False,False,0.003203264508559567,2.037750685569101,0.003203264508559567,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.24997800748850846,0.2522849532114395,0.2522849532114395,0.2522849532114395,0.0,0.0,0.0,275,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.7262114901723593,0.0032029930364465553,False,False,False,False,0.03310232282481329,21.510875033173203,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2014-05-23,2,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2014-05-23,2,False,False,130,118,272,1.0,1.0
2014-05-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,1.0,,,0,QQQ,1.0,False,True,QQQ,0.6669452768331963,0.6669452768331963,False,-0.0030768063565785875,-0.0006885221958318916,-0.0007692015891446469,8.770975187819697e-05,0.7477150467885605,0.7483179900861533,0.0007483179900861533,-0.0014363249523723365,2.448651992740596,250,0,False,122,115,0.6669452768331963,,0.004604974728604105,0.3489848140387266,0.6669452768331963,-0.1688234097107888,0.004604974728604105,0.3489848140387266,0.7265112393980467,0.2544114009579945,2.2391495828943953e-05,0.5981965459479125,53,,,1.0,1.0,1.0,-0.0014307128859158968,2.0348352494049733,-0.03539507577240608,1.0,1.0,False,False,False,False,-0.0014307128859158968,2.0348352494049733,-0.0006812238037688101,0.75,0.00075,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.2522849532114395,1.0,1.0,0.2516820099138467,0.7483179900861533,0.7483179900861533,0.0,276,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.723732089535953,-0.0014363249523723365,False,False,False,False,0.02980945800431778,23.204361011130796,True,False,0.0,QQQ,0.25,1.0,QQQ,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,130,119,273,1.0,1.0
2014-05-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.7687283370799114,0.7687283370799114,False,0.006392876669819136,0.006392876669819136,0.006392876669819136,0.0,0.0,0.0,0.0,0.006392876669819136,2.4643059229374935,250,0,False,122,115,0.7687283370799114,,0.16642394059143828,0.3623384393606133,0.7687283370799114,-0.23454927942441928,0.16642394059143828,0.3623384393606133,0.7654143713326182,0.36847035518282856,0.026209746783412702,0.6231323776877791,53,,,1.0,1.0,1.0,0.006392876669819136,2.04784370019782,-0.029228475456718805,1.0,1.0,False,False,False,False,0.006392876669819136,2.04784370019782,0.006392876669819136,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,276,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.734751696196166,0.006392876669819136,False,False,False,False,0.03603330827194173,26.357820953470412,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,130,119,273,1.0,1.0
2014-05-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.85032349163995,0.85032349163995,False,0.00010957406614942045,0.00010957406614942045,0.00010957406614942045,0.0,0.0,0.0,0.0,0.00010957406614942045,2.464575946957706,250,0,False,122,115,0.85032349163995,,0.336318874742247,0.36610364907579296,0.85032349163995,-0.2958581551905951,0.336318874742247,0.36610364907579296,0.8043719052014489,0.4706376103579266,0.09471350685733482,0.6408186807053742,53,,,1.0,1.0,1.0,0.00010957406614942045,2.048068090758889,-0.029122104073472488,1.0,1.0,False,False,False,False,0.00010957406614942045,2.048068090758889,0.00010957406614942045,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,276,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.7349417799932778,0.00010957406614942045,False,False,False,False,0.03600826937669699,29.02791418167626,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,130,119,273,1.0,1.0
2014-06-03,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9012098919894773,0.9012098919894773,False,-0.001423572708696197,-0.001423572708696197,-0.001423572708696197,0.0,0.0,0.0,0.0,-0.001423572708696197,2.4610674439011078,250,0,False,122,115,0.9012098919894773,,0.4941850214511003,0.2731278091882192,0.9012098919894773,-0.3505178250177514,0.4941850214511003,0.2731278091882192,0.8376712702662892,0.5614154590660427,0.1824023208938218,0.4142792952347507,53,,,1.0,1.0,1.0,-0.001423572708696308,2.045152516919333,-0.030504219349590023,1.0,1.0,False,False,False,False,-0.001423572708696308,2.045152516919333,-0.001423572708696197,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,276,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.7324719642241027,-0.001423572708696197,False,False,False,False,0.034469316000089956,32.27006394314922,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,130,119,273,1.0,1.0
2014-06-04,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9538351738811408,0.9538351738811408,False,0.0037286746632343437,0.0037286746632343437,0.0037286746632343437,0.0,0.0,0.0,0.0,0.0037286746632343437,2.470243963723693,250,0,False,122,115,0.9538351738811408,,0.6346730712142865,0.1935378805966539,0.9538351738811408,-0.39523554626171076,0.6346730712142865,0.1935378805966539,0.867597989412509,0.6395873744109872,0.27146527398866804,0.2365964826688406,53,,,1.0,1.0,1.0,0.0037286746632343437,2.05277822529162,-0.026889284996166274,1.0,1.0,False,False,False,False,0.0037286746632343437,2.05277822529162,0.0037286746632343437,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,276,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.738931788541869,0.0037286746632343437,False,False,False,False,0.038179764698651475,33.08035882960799,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,130,119,273,1.0,1.0
2014-06-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0355621422677985,1.0355621422677985,False,0.008413717262186982,0.008413717262186982,0.008413717262186982,0.0,0.0,0.0,0.0,0.008413717262186982,2.491027898003088,250,0,False,122,115,1.0355621422677985,,0.9071886144968315,0.12810285866243287,1.0355621422677985,-0.4116359582354462,0.9071886144968315,0.12810285866243287,0.8911623251270474,0.6889259405990721,0.39461875437416605,0.11641590039383032,53,,,1.0,1.0,1.0,0.008413717262186982,2.070049720881198,-0.01870180657531928,1.0,1.0,False,False,False,False,0.008413717262186982,2.070049720881198,0.008413717262186982,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,276,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.7535626689488892,0.008413717262186982,False,False,False,False,0.046525620892289954,33.75149061402361,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,130,119,273,1.0,1.0
2014-06-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.129127880709496,1.129127880709496,False,0.005742857923617839,0.005742857923617839,0.005742857923617839,0.0,0.0,0.0,0.0,0.005742857923617839,2.5053335173050884,250,0,False,122,115,1.129127880709496,,1.1227759122523873,0.07187725526193534,1.129127880709496,-0.4208001023964798,1.1227759122523873,0.07187725526193534,0.9104843312074544,0.722630148263397,0.49165866421445503,0.04080234411772743,53,,,1.0,1.0,1.0,0.005742857923617839,2.0819377223230435,-0.013066350469778443,1.0,1.0,False,False,False,False,0.005742857923617839,2.0819377223230435,0.005742857923617839,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,276,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.7636331302168229,0.005742857923617839,False,False,False,False,0.05205514483033147,33.9344854025877,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,130,119,273,1.0,1.0
2014-06-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.1778163178617556,1.1778163178617556,False,-0.0007543674236036857,-0.0007543674236036857,-0.0007543674236036857,0.0,0.0,0.0,0.0,-0.0007543674236036857,2.503443575314371,250,0,False,122,115,1.1778163178617556,,1.1550666027678034,0.01849725083546927,1.1778163178617556,-0.4228707051925229,1.1550666027678034,0.01849725083546927,0.9257479520627715,0.7418839850992265,0.5267661841626501,0.0029508716069752694,53,,,1.0,1.0,1.0,-0.0007543674236037967,2.0803671763273512,-0.013810861064242341,1.0,1.0,False,False,False,False,-0.0007543674236037967,2.0803671763273512,-0.0007543674236036857,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,276,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.762302702836199,-0.0007543674236036857,False,False,False,False,0.05071848357175379,33.03385735784456,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,130,119,273,1.0,1.0
2014-06-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,CN_CYB_399006,1.3128357935180524,1.2114242401106279,True,0.0017252345774299016,0.0017252345774299016,0.0017252345774299016,0.0,0.0,0.0,0.0,0.0017252345774299016,2.5077626027331483,250,0,False,122,115,1.2114242401106279,,1.3128357935180524,,1.2114242401106279,-0.40786813053053894,1.3128357935180524,-0.03918935696121095,0.9391459373303053,0.7178893251321372,0.595875663378475,0.013755097469176913,54,,,1.0,1.0,1.0,0.0017252345774299016,2.0839562977137014,-0.012109453461864539,1.0,1.0,False,False,False,False,0.0017252345774299016,2.0839562977137014,0.0017252345774299016,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,276,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.7653430883950303,0.0017252345774299016,False,False,False,False,0.05202339092184749,34.400576363668954,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,130,119,273,1.0,1.0
2014-06-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,CN_CYB_399006,0.25,CN_CYB_399006,2014-06-11,0,CN_CYB_399006,0.25,True,False,CN_CYB_399006,1.526501446461035,1.2148555483066508,False,-0.00021544072417667426,-0.00021544072417667426,-0.00021544072417667426,0.0,0.0,1.25,0.00125,-0.0014651714232714053,2.504088300631275,251,0,False,123,115,1.2148555483066508,,1.526501446461035,,1.2148555483066508,-0.38902263778654733,1.526501446461035,-0.07974537609839205,0.9477654283128563,0.6834340019479799,0.668871626534238,0.06012998396243718,54,,,1.0,1.0,1.0,-0.0014651714232714053,2.080902944498945,-0.01355688245997222,1.0,1.0,False,False,False,False,-0.0014651714232714053,2.080902944498945,-0.00021544072417667426,1.25,0.00125,QQQ,CN_CYB_399006,QQQ,CN_CYB_399006,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,277,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.7627565581496443,-0.0014651714232714053,False,False,False,False,0.024233514706800907,73.26728207294447,True,False,0.0,CN_CYB_399006,1.0,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2014-06-11,0,True,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2014-06-11,0,True,False,131,119,274,1.0,1.0
2014-06-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,1.0,,,0,CN_CYB_399006,1.0,False,True,CN_CYB_399006,1.675581501574587,1.675581501574587,False,-0.002668591504386364,-0.0005791700907207542,-0.000667147876096591,8.797778537583678e-05,0.75,0.7505226580613332,0.0007505226580613333,-0.001329258068506034,2.5007597210534094,252,0,False,123,116,1.1213333296222094,,1.675581501574587,,1.1213333296222094,-0.34430079163911653,1.675581501574587,-0.08316582500557701,0.9196476131613895,0.549857304971652,0.7295061601830506,0.07039157955924846,54,,,1.0,1.0,1.0,-0.00132873571315284,2.0781379744409842,-0.014867604659241418,1.0,1.0,False,False,False,False,-0.00132873571315284,2.0781379744409842,-0.0005791700907207542,0.75,0.00075,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.25,1.0,1.0,0.2494773419386668,0.7505226580613332,0.7505226580613332,0.0,278,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.760413399771912,-0.001329258068506034,False,False,False,False,0.022397310310563467,76.80112150684542,True,False,0.0,CN_CYB_399006,0.25,1.0,CN_CYB_399006,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,131,120,275,1.0,1.0
2014-06-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.908587184691899,1.908587184691899,False,0.01392788502785347,0.01392788502785347,0.01392788502785347,0.0,0.0,0.0,0.0,0.01392788502785347,2.5355900149305284,252,0,False,123,116,1.0370554474897529,,1.908587184691899,,1.0370554474897529,-0.28996329401538656,1.908587184691899,-0.08522346731894404,0.896514831531406,0.3962794231931356,0.7902933774948654,0.07927729660768901,54,,,1.0,1.0,1.0,0.01392788502785347,2.1070820412210147,-0.0011467939197213894,1.0,1.0,False,False,False,False,0.01392788502785347,2.1070820412210147,0.01392788502785347,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,278,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.7849322352054278,0.01392788502785347,False,False,False,False,0.03786499295196366,78.81025418104487,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,131,120,275,1.0,1.0
2014-06-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.165314099791606,2.165314099791606,False,0.009313439398640266,0.009313439398640266,0.009313439398640266,0.0,0.0,0.0,0.0,0.009313439398640266,2.559205078874381,252,0,False,123,116,0.9437368420593084,,2.165314099791606,,0.9437368420593084,-0.24742992532405594,2.165314099791606,-0.07836784626449778,0.8680675953558719,0.30178668499462136,0.8381759323604054,0.07117396284028632,54,,,1.0,1.0,1.0,0.009313439398640266,2.12670622211989,0.0,1.0,1.0,False,False,False,False,0.009313439398640266,2.12670622211989,0.009313439398640266,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,278,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.801556093408693,0.009313439398640266,False,False,False,False,0.04871219480634825,75.61123744226094,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,131,120,275,1.0,1.0
2014-06-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.171094646809475,2.171094646809475,False,-0.013026552527889312,-0.013026552527889312,-0.013026552527889312,0.0,0.0,0.0,0.0,-0.013026552527889312,2.525867459484783,252,0,False,123,116,0.8491839362117264,,2.171094646809475,,0.8491839362117264,-0.2088050505041963,2.171094646809475,-0.09783944918314635,0.8364710723821696,0.22648459600065773,0.856971986028328,0.11820177300699419,54,,,1.0,1.0,1.0,-0.013026552527889312,2.0990025718060563,-0.013026552527889312,1.0,1.0,False,False,False,False,-0.013026552527889312,2.0990025718060563,-0.013026552527889312,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,278,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.7780880283259655,-0.013026552527889312,False,False,False,False,0.03620329634472763,67.8935167447172,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,131,120,275,1.0,1.0
2014-06-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.9994468641884362,1.9994468641884362,False,-0.009757294557767415,-0.009757294557767415,-0.009757294557767415,0.0,0.0,0.0,0.0,-0.009757294557767415,2.5012218266687105,252,0,False,123,116,0.7891970114772873,,1.9994468641884362,,0.7891970114772873,-0.15925986225535183,1.9994468641884362,-0.08956279227899355,0.8261487363486913,0.13723838246631193,0.8387398379897169,0.10597219504228339,54,,,1.0,1.0,1.0,-0.009757294557767526,2.078521985435433,-0.022656743175569982,1.0,1.0,False,False,False,False,-0.009757294557767526,2.078521985435433,-0.009757294557767415,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,278,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.7607386996839491,-0.009757294557767415,False,False,False,False,0.02678364750435347,59.352930618559974,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,131,120,275,1.0,1.0
