date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_DBMF,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_DBMF,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_DBMF,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2014-05-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.6669452768331963,0.6669452768331963,False,-0.0030768063565785875,-0.0030768063565785875,-0.0030768063565785875,0.0,0.0,0.0,0.0,-0.0030768063565785875,3.467774415121297,205,0,False,92,86,0.6669452768331963,,0.004604974728604105,,0.6669452768331963,-0.1688234097107888,0.004604974728604105,,0.7265112393980467,0.2544114009579945,2.2391495828943953e-05,,32,,,1.0,1.0,1.0,-0.0030768063565786985,2.970761006844052,-0.03164972672875388,1.0,1.0,False,False,False,False,-0.0030768063565786985,2.970761006844052,-0.0030768063565785875,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,231,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.749320761894076,-0.0030768063565785875,False,False,False,False,0.02980945800431778,23.204361011130796,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,101,91,229,1.0,1.0
2014-05-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.7687283370799114,0.7687283370799114,False,0.006392876669819136,0.006392876669819136,0.006392876669819136,0.0,0.0,0.0,0.0,0.006392876669819136,3.4899434692759215,205,0,False,92,86,0.7687283370799114,,0.16642394059143828,,0.7687283370799114,-0.23454927942441928,0.16642394059143828,,0.7654143713326182,0.36847035518282856,0.026209746783412702,,32,,,1.0,1.0,1.0,0.006392876669819136,2.989752715576314,-0.025459182858544982,1.0,1.0,False,False,False,False,0.006392876669819136,2.989752715576314,0.006392876669819136,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,231,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.7668968304506376,0.006392876669819136,False,False,False,False,0.03603330827194173,26.357820953470412,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,101,91,229,1.0,1.0
2014-05-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.85032349163995,0.85032349163995,False,0.00010957406614942045,0.00010957406614942045,0.00010957406614942045,0.0,0.0,0.0,0.0,0.00010957406614942045,3.4903258765724816,205,0,False,92,86,0.85032349163995,,0.336318874742247,,0.85032349163995,-0.2958581551905951,0.336318874742247,,0.8043719052014489,0.4706376103579266,0.09471350685733482,,32,,,1.0,1.0,1.0,0.00010957406614942045,2.9900803149381407,-0.02535239845858228,1.0,1.0,False,False,False,False,0.00010957406614942045,2.9900803149381407,0.00010957406614942045,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,231,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.767200010586966,0.00010957406614942045,False,False,False,False,0.03600826937669699,29.02791418167626,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,101,91,229,1.0,1.0
2014-06-03,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9012098919894773,0.9012098919894773,False,-0.001423572708696197,-0.001423572708696197,-0.001423572708696197,0.0,0.0,0.0,0.0,-0.001423572708696197,3.4853571439101367,205,0,False,92,86,0.9012098919894773,,0.4941850214511003,,0.9012098919894773,-0.3505178250177514,0.4941850214511003,,0.8376712702662892,0.5614154590660427,0.1824023208938218,,32,,,1.0,1.0,1.0,-0.001423572708696197,2.985823718204985,-0.026739880184732834,1.0,1.0,False,False,False,False,-0.001423572708696197,2.985823718204985,-0.001423572708696197,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,231,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.7632607001723906,-0.001423572708696197,False,False,False,False,0.034469316000089956,32.27006394314922,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,101,91,229,1.0,1.0
2014-06-04,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9538351738811408,0.9538351738811408,False,0.0037286746632343437,0.0037286746632343437,0.0037286746632343437,0.0,0.0,0.0,0.0,0.0037286746632343437,3.4983529067849575,205,0,False,92,86,0.9538351738811408,,0.6346730712142865,,0.9538351738811408,-0.39523554626171076,0.6346730712142865,,0.867597989412509,0.6395873744109872,0.27146527398866804,,32,,,1.0,1.0,1.0,0.0037286746632343437,2.9969568834519404,-0.023110909835241222,1.0,1.0,False,False,False,False,0.0037286746632343437,2.9969568834519404,0.0037286746632343437,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,231,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.7735640003330344,0.0037286746632343437,False,False,False,False,0.038179764698651475,33.08035882960799,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,101,91,229,1.0,1.0
2014-06-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0355621422677985,1.0355621422677985,False,0.008413717262186982,0.008413717262186982,0.008413717262186982,0.0,0.0,0.0,0.0,0.008413717262186982,3.527787059025996,205,0,False,92,86,1.0355621422677985,,0.9071886144968315,,1.0355621422677985,-0.4116359582354462,0.9071886144968315,,0.8911623251270474,0.6889259405990721,0.39461875437416605,,32,,,1.0,1.0,1.0,0.008413717262186982,3.02217243131627,-0.014891641234079822,1.0,1.0,False,False,False,False,0.008413717262186982,3.02217243131627,0.008413717262186982,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,231,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.796899983640417,0.008413717262186982,False,False,False,False,0.046525620892289954,33.75149061402361,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,101,91,229,1.0,1.0
2014-06-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.129127880709496,1.129127880709496,False,0.005742857923617839,0.005742857923617839,0.005742857923617839,0.0,0.0,0.0,0.0,0.005742857923617839,3.54804663889076,205,0,False,92,86,1.129127880709496,,1.1227759122523873,,1.129127880709496,-0.4208001023964798,1.1227759122523873,,0.9104843312074544,0.722630148263397,0.49165866421445503,,32,,,1.0,1.0,1.0,0.005742857923617839,3.039528338209994,-0.009234303890318873,1.0,1.0,False,False,False,False,0.005742857923617839,3.039528338209994,0.005742857923617839,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,231,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.812962182873033,0.005742857923617839,False,False,False,False,0.05205514483033147,33.9344854025877,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,101,91,229,1.0,1.0
2014-06-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.1778163178617556,1.1778163178617556,False,-0.0007543674236036857,-0.0007543674236036857,-0.0007543674236036857,0.0,0.0,0.0,0.0,-0.0007543674236036857,3.5453701080889544,205,0,False,92,86,1.1778163178617556,,1.1550666027678034,,1.1778163178617556,-0.4228707051925229,1.1550666027678034,,0.9257479520627715,0.7418839850992265,0.5267661841626501,,32,,,1.0,1.0,1.0,-0.0007543674236036857,3.037235417048528,-0.00998170525588804,1.0,1.0,False,False,False,False,-0.0007543674236036857,3.037235417048528,-0.0007543674236036857,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,231,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.8108401758384445,-0.0007543674236036857,False,False,False,False,0.05071848357175379,33.03385735784456,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,101,91,229,1.0,1.0
2014-06-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,CN_CYB_399006,1.3128357935180524,1.2114242401106279,True,0.0017252345774299016,0.0017252345774299016,0.0017252345774299016,0.0,0.0,0.0,0.0,0.0017252345774299016,3.551486703189216,205,0,False,92,86,1.2114242401106279,,1.3128357935180524,,1.2114242401106279,-0.40786813053053894,1.3128357935180524,,0.9391459373303053,0.7178893251321372,0.595875663378475,,33,,,1.0,1.0,1.0,0.0017252345774299016,3.042475360609815,-0.00827369146150736,1.0,1.0,False,False,False,False,0.0017252345774299016,3.042475360609815,0.0017252345774299016,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,231,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.81568953450143,0.0017252345774299016,False,False,False,False,0.05202339092184749,34.400576363668954,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,101,91,229,1.0,1.0
2014-06-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,CN_CYB_399006,0.25,CN_CYB_399006,2014-06-11,0,CN_CYB_399006,0.25,True,False,CN_CYB_399006,1.526501446461035,1.2148555483066508,False,-0.00021544072417667426,-0.00021544072417667426,-0.00021544072417667426,0.0,0.0,1.25,0.00125,-0.0014651714232714053,3.5462831663615746,206,0,False,93,86,1.2148555483066508,,1.526501446461035,,1.2148555483066508,-0.38902263778654733,1.526501446461035,,0.9477654283128563,0.6834340019479799,0.668871626534238,,33,,,1.0,1.0,1.0,-0.0014651714232715163,3.038017612655442,-0.009726740508484433,1.0,1.0,False,False,False,False,-0.0014651714232715163,3.038017612655442,-0.00021544072417667426,1.25,0.00125,QQQ,CN_CYB_399006,QQQ,CN_CYB_399006,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,232,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.8115640666586743,-0.0014651714232714053,False,False,False,False,0.024233514706800907,73.26728207294447,True,False,0.0,CN_CYB_399006,1.0,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2014-06-11,0,True,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2014-06-11,0,True,False,102,91,230,1.0,1.0
2014-06-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,1.0,,,0,CN_CYB_399006,1.0,False,True,CN_CYB_399006,1.675581501574587,1.675581501574587,False,-0.002668591504386364,-0.0005791700907207542,-0.000667147876096591,8.797778537583678e-05,0.75,0.7505226580613332,0.0007505226580613333,-0.001329258068506034,3.541569240849481,207,0,False,93,87,1.1213333296222094,,1.675581501574587,,1.1213333296222094,-0.34430079163911653,1.675581501574587,,0.9196476131613895,0.549857304971652,0.7295061601830506,,33,,,1.0,1.0,1.0,-0.00132873571315284,3.0339808901563194,-0.011042551954151048,1.0,1.0,False,False,False,False,-0.00132873571315284,3.0339808901563194,-0.0005791700907207542,0.75,0.00075,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.25,1.0,1.0,0.2494773419386668,0.7505226580613332,0.7505226580613332,0.0,233,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.8078267724379464,-0.001329258068506034,False,False,False,False,0.022397310310563467,76.80112150684542,True,False,0.0,CN_CYB_399006,0.25,1.0,CN_CYB_399006,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,102,92,231,1.0,1.0
2014-06-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.908587184691899,1.908587184691899,False,0.01392788502785347,0.01392788502785347,0.01392788502785347,0.0,0.0,0.0,0.0,0.01392788502785347,3.590895810054215,207,0,False,93,87,1.0370554474897529,,1.908587184691899,,1.0370554474897529,-0.28996329401538656,1.908587184691899,,0.896514831531406,0.3962794231931356,0.7902933774948654,,33,,,1.0,1.0,1.0,0.01392788502785347,3.0762378271711213,0.0,1.0,1.0,False,False,False,False,0.01392788502785347,3.0762378271711213,0.01392788502785347,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,233,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.846933860902591,0.01392788502785347,False,False,False,False,0.03786499295196366,78.81025418104487,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,102,92,231,1.0,1.0
2014-06-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.165314099791606,2.165314099791606,False,0.009313439398640266,0.009313439398640266,0.009313439398640266,0.0,0.0,0.0,0.0,0.009313439398640266,3.6243394005679863,207,0,False,93,87,0.9437368420593084,,2.165314099791606,,0.9437368420593084,-0.24742992532405594,2.165314099791606,,0.8680675953558719,0.30178668499462136,0.8381759323604054,,33,,,1.0,1.0,1.0,0.009313439398640266,3.1048881817502845,0.0,1.0,1.0,False,False,False,False,0.009313439398640266,3.1048881817502845,0.009313439398640266,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,233,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.873448606888044,0.009313439398640266,False,False,False,False,0.04871219480634825,75.61123744226094,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,102,92,231,1.0,1.0
2014-06-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.171094646809475,2.171094646809475,False,-0.013026552527889312,-0.013026552527889312,-0.013026552527889312,0.0,0.0,0.0,0.0,-0.013026552527889312,3.5771267529875885,207,0,False,93,87,0.8491839362117264,,2.171094646809475,,0.8491839362117264,-0.2088050505041963,2.171094646809475,,0.8364710723821696,0.22648459600065773,0.856971986028328,,33,,,1.0,1.0,1.0,-0.013026552527889201,3.064442192757492,-0.013026552527889201,1.0,1.0,False,False,False,False,-0.013026552527889201,3.064442192757492,-0.013026552527889312,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,233,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.8360174776742264,-0.013026552527889312,False,False,False,False,0.03620329634472763,67.8935167447172,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,102,92,231,1.0,1.0
2014-06-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.9994468641884362,1.9994468641884362,False,-0.009757294557767415,-0.009757294557767415,-0.009757294557767415,0.0,0.0,0.0,0.0,-0.009757294557767415,3.5422236735882184,207,0,False,93,87,0.7891970114772873,,1.9994468641884362,,0.7891970114772873,-0.15925986225535183,1.9994468641884362,,0.8261487363486913,0.13723838246631193,0.8387398379897169,,33,,,1.0,1.0,1.0,-0.009757294557767304,3.0345415276275065,-0.02265674317556976,1.0,1.0,False,False,False,False,-0.009757294557767304,3.0345415276275065,-0.009757294557767415,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,233,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.8083456197735823,-0.009757294557767415,False,False,False,False,0.02678364750435347,59.352930618559974,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,102,92,231,1.0,1.0
2014-06-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.4993381280638127,1.4993381280638127,False,-0.03177147063287078,-0.03177147063287078,-0.03177147063287078,0.0,0.0,0.0,0.0,-0.03177147063287078,3.4296820181677505,207,0,False,93,87,0.7215495721823382,0.003820912128444709,1.4993381280638127,,0.7215495721823382,0.003820912128444709,1.4993381280638127,,0.8086323537981694,4.3461174905945477e-05,0.6522808096184305,,33,,,1.0,1.0,1.0,-0.03177147063287078,2.938129680598262,-0.05370837575800147,1.0,1.0,False,False,False,False,-0.03177147063287078,2.938129680598262,-0.03177147063287078,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,233,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.7191203493879947,-0.03177147063287078,False,False,False,False,-0.004600097131488123,46.52751905196805,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,102,92,231,1.0,1.0
2014-06-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.1736437237318862,1.1736437237318862,False,0.01009120474310099,0.01009120474310099,0.01009120474310099,0.0,0.0,0.0,0.0,0.01009120474310099,3.4642916416168132,207,0,False,93,87,0.6598808766174118,0.16122578101346763,1.1736437237318862,,0.6598808766174118,0.16122578101346763,1.1736437237318862,,0.7928534869154402,0.054585940808522415,0.5330197662963565,,33,,,1.0,1.0,1.0,0.01009120474310099,2.967778948766961,-0.044159153231093984,1.0,1.0,False,False,False,False,0.01009120474310099,2.967778948766961,0.01009120474310099,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,233,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.746559549554801,0.01009120474310099,False,False,False,False,0.006244975857526258,36.06858924507388,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,102,92,231,1.0,1.0
2014-06-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.028184962355727,1.028184962355727,False,0.020465793391514886,0.020465793391514886,0.020465793391514886,0.0,0.0,0.0,0.0,0.020465793391514886,3.535191118602095,207,0,False,93,87,0.5932532269717719,0.330659960095389,1.028184962355727,,0.5932532269717719,0.330659960095389,1.028184962355727,,0.7744109391417642,0.16758115352949843,0.499278909459009,,33,,,1.0,1.0,1.0,0.020465793391514886,3.0285168995641127,-0.024597111945950934,1.0,1.0,False,False,False,False,0.020465793391514886,3.0285168995641127,0.020465793391514886,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,233,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.802770069833482,0.020465793391514886,False,False,False,False,0.027271753107586783,31.567100012133636,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,102,92,231,1.0,1.0
2014-06-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.9158036301377817,0.9158036301377817,False,0.005991406636239649,0.005991406636239649,0.005991406636239649,0.0,0.0,0.0,0.0,0.005991406636239649,3.556371886130463,207,0,False,93,87,0.5179534146429974,0.5009363444278154,0.9158036301377817,,0.5179534146429974,0.5009363444278154,0.9158036301377817,,0.747697947067086,0.29722951196866443,0.4784430255502309,,33,,,1.0,1.0,1.0,0.005991406636239649,3.046661975814125,-0.018753076609456576,1.0,1.0,False,False,False,False,0.005991406636239649,3.046661975814125,0.005991406636239649,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,233,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.819562605029736,0.005991406636239649,False,False,False,False,0.03405309797771783,31.230230297993014,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,102,92,231,1.0,1.0
2014-06-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.7429454590645499,0.7429454590645499,False,-0.007836055494257144,-0.007836055494257144,-0.007836055494257144,0.0,0.0,0.0,0.0,-0.007836055494257144,3.528503958672529,207,0,False,93,87,0.47741820951821246,0.6565724022846608,0.7429454590645499,,0.47741820951821246,0.6565724022846608,0.7429454590645499,,0.758180155661135,0.41905985961659975,0.41918477119815645,,33,,,1.0,1.0,1.0,-0.007836055494257144,3.0227881634994023,-0.02644218195471404,1.0,1.0,False,False,False,False,-0.007836055494257144,3.0227881634994023,-0.007836055494257144,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,233,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.7974683559871907,-0.007836055494257144,False,False,False,False,0.026069722866016942,26.269363661349065,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,102,92,231,1.0,1.0
2014-06-26,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,GLD,0.7802761432433891,0.7020139530430467,True,0.020287655625785606,0.020287655625785606,0.020287655625785606,0.0,0.0,0.0,0.0,0.020287655625785606,3.6000890318602985,207,0,False,93,87,0.44047479195825323,0.7802761432433891,0.7020139530430467,,0.44047479195825323,0.7802761432433891,0.7020139530430467,,0.7695256439523909,0.5234702103551971,0.42773386459170637,,34,,,1.0,1.0,1.0,0.020287655625785606,3.084113448790179,-0.00669097621042003,1.0,1.0,False,False,False,False,0.020287655625785606,3.084113448790179,0.020287655625785606,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,233,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.8542224306174915,0.020287655625785606,False,False,False,False,0.04615189644602524,28.60487599034697,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,102,92,231,1.0,1.0
2014-06-27,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,GLD,0.25,GLD,2014-06-27,0,GLD,0.25,True,False,GLD,0.8765737718003532,0.6715298102548763,False,0.001833693651972057,0.001833693651972057,0.001833693651972057,0.0,0.0,1.25,0.00125,0.0005814015349070445,3.602182129149224,208,0,False,94,87,0.4256921907037643,0.8765737718003532,0.6715298102548763,,0.4256921907037643,0.8765737718003532,0.6715298102548763,,0.792748845555687,0.6116458356211145,0.4394018833096538,,34,,,1.0,1.0,1.0,0.0005814015349070445,3.085906557083133,-0.0061134648193518215,1.0,1.0,False,False,False,False,0.0005814015349070445,3.085906557083133,0.001833693651972057,1.25,0.00125,CN_CYB_399006,GLD,CN_CYB_399006,GLD,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,234,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.8558818799196186,0.0005814015349070445,False,False,False,False,0.019560521695660027,44.84493205941032,True,False,0.0,GLD,1.0,0.25,GLD,0.25,GLD,2014-06-27,0,True,False,HALF_POSITION_WAIT_DOWN,GLD,2014-06-27,0,True,False,103,92,232,1.0,1.0
