date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_AGG,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_AGG,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_AGG,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2014-12-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,0.25,QQQ,0.25,QQQ,2014-12-30,0,QQQ,0.25,True,False,QQQ,0.036971358475456295,0.03110207571282997,False,0.001090998780262753,0.00036115031991265054,0.00027274969506568825,8.792684474562413e-05,0.7495657372767878,0.5006169757973945,0.0005006169757973946,-0.0001396474538657433,3.0457922085711364,259,0,False,128,118,0.036971358475456295,,,0.03110207571282997,0.036971358475456295,-0.22624074354822732,-0.4790977718557464,0.03110207571282997,0.00494786622922383,0.22814474597325285,0.2200314786323717,0.15374715349138912,46,,,1.0,1.0,1.0,-0.00013945288329852978,2.6232019383868,-0.0777748294595505,1.0,1.0,False,False,False,False,-0.00013945288329852978,2.6232019383868,0.00036072748044152503,0.5,0.0005,AGG,QQQ,AGG,QQQ,1.0,1.0,1.0,0.25043426272321223,0.25,0.25,0.2506169757973945,-0.0006169757973945034,0.25,0.2506169757973945,284,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.4124432125336677,-0.0001396474538657433,False,False,False,False,0.030954970300383522,-5.501111992921843,False,False,0.0,QQQ,0.25,0.25,QQQ,0.25,QQQ,2014-12-30,0,True,False,HALF_POSITION_WAIT_DOWN,QQQ,2014-12-30,0,True,False,137,123,283,1.0,1.0
2014-12-31,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,AGG,0.25,AGG,2014-12-31,0,AGG,0.25,True,False,AGG,0.034992762388097454,0.026595363544260398,False,-0.01025661929637367,-0.0024761770387175808,-0.0025641548240934176,8.797778537583678e-05,0.75,0.49805006104151006,0.00049805006104151,-0.0029729938396338973,3.0367370870982495,260,0,False,129,118,0.026595363544260398,,,0.034992762388097454,0.026595363544260398,-0.23866551798082736,-0.5666994082901342,0.034992762388097454,0.0027290416557127495,0.2669700495007854,0.3290219615863983,0.1919302890450516,46,,,1.0,1.0,1.0,-0.0029749389501981804,2.615398072766058,-0.08051839304024444,1.0,1.0,False,False,False,False,-0.0029749389501981804,2.615398072766058,-0.0024761770387175808,0.5,0.0005,QQQ,AGG,QQQ,AGG,1.0,1.0,1.0,0.25,0.25,0.25,0.24805006104151006,0.0019499389584899385,0.25,0.24805006104151006,285,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.4052710337243384,-0.0029729938396338973,False,False,False,False,0.005540617071748466,-1.6555260988531084,False,False,0.0,AGG,0.25,0.25,AGG,0.25,AGG,2014-12-31,0,True,False,HALF_POSITION_WAIT_DOWN,AGG,2014-12-31,0,True,False,138,123,284,1.0,1.0
2015-01-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,0.25,AGG,0.25,AGG,2014-12-31,1,,,False,False,AGG,0.05646759045224359,0.05646759045224359,False,0.004994032967923445,0.001336486027356698,0.0012485082419808613,8.797778537583678e-05,0.75,0.0,0.0,0.001336486027356809,3.0407956437839125,260,0,False,129,118,,,,0.05646759045224359,-0.03990466366126988,-0.19426749127086806,-0.6310360589271811,0.05646759045224359,0.0058549695228886645,0.17412023890495198,0.42986895077838116,0.2837735970528754,46,,,1.0,1.0,1.0,0.001336486027356809,2.6188935157462856,-0.07928951872013112,1.0,1.0,False,False,False,False,0.001336486027356809,2.6188935157462856,0.001336486027356698,0.0,0.0,AGG,AGG,AGG,AGG,1.0,1.0,1.0,0.25,0.2509131663011395,0.2509131663011395,0.2509131663011395,0.0,0.0,0.0,285,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.408485644852917,0.001336486027356809,False,False,False,False,0.010316510049692917,-0.7392661640401557,False,False,0.0,AGG,0.25,0.25,,,AGG,2014-12-31,1,False,False,HALF_POSITION_WAIT_DOWN,AGG,2014-12-31,1,False,False,138,123,284,1.0,1.0
2015-01-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,0.25,AGG,0.25,AGG,2014-12-31,2,,,False,False,AGG,0.08474931162060306,0.08474931162060306,False,0.002529877373123046,0.0007226502096212776,0.0006324693432807615,8.787066757736466e-05,0.7490868336988605,0.0,0.0,0.0007226502096213672,3.0429930753933085,260,0,False,129,118,,,,0.08474931162060306,-0.13331950352441346,-0.11637352417165914,-0.6105228472871118,0.08474931162060306,0.054882151878351215,0.053166146867866804,0.40737888914584797,0.36946708606663137,46,,,1.0,1.0,1.0,0.0007204471286565983,2.6207802900599626,-0.078626195497569,1.0,1.0,False,False,False,False,0.0007204471286565983,2.6207802900599626,0.0007204471286565983,0.0,0.0,AGG,AGG,AGG,AGG,1.0,1.0,1.0,0.2509131663011395,0.25136629593673304,0.25136629593673304,0.25136629593673304,0.0,0.0,0.0,285,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.41022613750904,0.0007226502096213672,False,False,False,False,0.012595267386173559,-0.23217200647770206,False,False,0.0,AGG,0.25,0.25,,,AGG,2014-12-31,2,False,False,HALF_POSITION_WAIT_DOWN,AGG,2014-12-31,2,False,False,138,123,284,1.0,1.0
2015-01-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,0.25,AGG,1.0,,,0,AGG,1.0,False,True,AGG,0.10819262630674764,0.10819262630674764,False,-0.00017986610804587855,4.2605236444212363e-05,-4.496652701146964e-05,8.781751378826107e-05,0.7486337040632669,0.7486896234786236,0.0007486896234786235,-0.0007061162851328406,3.040844368427227,261,0,False,129,119,,,,0.10819262630674764,-0.16796691515642515,-0.060003946779940476,-0.6001985657510658,0.10819262630674764,0.08851053244713636,0.013463098220611314,0.4069466127589154,0.4522213540422888,46,,,1.0,1.0,1.0,-0.0007070210000796884,2.6189273433582954,-0.07927762612627554,1.0,1.0,False,False,False,False,-0.0007070210000796884,2.6189273433582954,4.3011258364367144e-05,0.75,0.00075,AGG,AGG,AGG,AGG,1.0,1.0,1.0,0.25136629593673304,1.0,1.0,0.25131037652137644,0.7486896234786236,0.7486896234786236,0.0,286,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.408524237582492,-0.0007061162851328406,False,False,False,False,0.012188072674762296,0.4301839210930753,True,False,0.0,AGG,0.25,1.0,AGG,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,138,124,285,1.0,1.0
2015-01-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,1.0,AGG,1.0,,,0,,,False,False,AGG,0.1214124429243657,0.1214124429243657,False,-0.001532527714724341,-0.001532527714724341,-0.001532527714724341,0.0,0.0,0.0,0.0,-0.001532527714724341,3.036184190156449,261,0,False,129,119,,,,0.1214124429243657,-0.14020990241965336,-0.0205137681496409,-0.5666450519074926,0.1214124429243657,0.06405645840038343,0.0015892387942880726,0.3624547720448712,0.5161375926376182,46,,,1.0,1.0,1.0,-0.001532527714724341,2.6149137646217495,-0.08068865868180375,1.0,1.0,False,False,False,False,-0.001532527714724341,2.6149137646217495,-0.001532527714724341,0.0,0.0,AGG,AGG,AGG,AGG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,286,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.4048331074368114,-0.001532527714724341,False,False,False,False,0.010476480819453515,0.9494599298463998,True,False,0.0,AGG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,138,124,285,1.0,1.0
2015-01-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,1.0,AGG,1.0,,,0,,,False,False,AGG,0.14088981539362333,0.14088981539362333,False,0.0024379225436048646,0.0024379225436048646,0.0024379225436048646,0.0,0.0,0.0,0.0,0.0024379225436048646,3.043586172040168,261,0,False,129,119,,0.057748165585693734,,0.14088981539362333,-0.13403440288289414,0.057748165585693734,-0.5160700259078815,0.14088981539362333,0.062034009198356554,0.011107967678533393,0.2928263752893373,0.5829687027121615,46,,,1.0,1.0,1.0,0.0024379225436048646,2.6212887218381034,-0.07844744883821253,1.0,1.0,False,False,False,False,0.0024379225436048646,2.6212887218381034,0.0024379225436048646,0.0,0.0,AGG,AGG,AGG,AGG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,286,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.410695904283039,0.0024379225436048646,False,False,False,False,0.012768197410031767,1.962218514909137,True,False,0.0,AGG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,138,124,285,1.0,1.0
2015-01-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,AGG,1.0,GLD,0.25,GLD,2015-01-12,0,GLD,0.25,True,False,GLD,0.18491507151226938,0.1583164923567697,False,0.0008102253640438484,0.0008102253640438484,0.0008102253640438484,0.0,0.0,1.25,0.00125,-0.00044078741766118146,3.042244597550965,262,0,False,130,119,,0.18491507151226938,,0.1583164923567697,-0.16001650482348284,0.18491507151226938,-0.4193734339870766,0.1583164923567697,0.0918384548051816,0.08418019884017569,0.16949159797608726,0.6372521894949906,46,,,1.0,1.0,1.0,-0.00044078741766118146,2.62013329075146,-0.0788536576074782,1.0,1.0,False,False,False,False,-0.00044078741766118146,2.62013329075146,0.0008102253640438484,1.25,0.00125,AGG,GLD,AGG,GLD,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,287,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.409633299860624,-0.00044078741766118146,False,False,False,False,0.029959379230446448,15.10041112342182,True,False,0.0,GLD,1.0,0.25,GLD,0.25,GLD,2015-01-12,0,True,False,HALF_POSITION_WAIT_DOWN,GLD,2015-01-12,0,True,False,139,124,286,1.0,1.0
2015-01-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,0.25,GLD,1.0,,,0,GLD,1.0,False,True,GLD,0.2901632673033423,0.2901632673033423,False,-0.003373767752371082,-0.0007554641527169337,-0.0008434419380927705,8.797778537583678e-05,0.75,0.7506550707824071,0.0007506550707824071,-0.0015055521305024078,3.0376643397156124,263,0,False,130,120,,0.2901632673033423,,0.17195988397026407,-0.18085913919135765,0.2901632673033423,-0.2861935925878919,0.17195988397026407,0.12252386809030857,0.17433870932458806,0.06538477453022151,0.6823433085852053,46,,,1.0,1.0,1.0,-0.001504897554602369,2.6161902585694756,-0.08023988848557573,1.0,1.0,False,False,False,False,-0.001504897554602369,2.6161902585694756,-0.0007554641527169337,0.75,0.00075,GLD,GLD,GLD,GLD,1.0,1.0,1.0,0.25,1.0,1.0,0.24934492921759288,0.7506550707824071,0.7506550707824071,0.0,288,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.406005471312289,-0.0015055521305024078,False,False,False,False,0.026607905707226154,22.535493583749762,True,False,0.0,GLD,0.25,1.0,GLD,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,139,125,287,1.0,1.0
2015-01-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.3814856882108886,0.3814856882108886,False,-0.0016080097792615655,-0.0016080097792615655,-0.0016080097792615655,0.0,0.0,0.0,0.0,-0.0016080097792615655,3.0327797457512355,263,0,False,130,120,,0.3814856882108886,,0.1914831219891071,-0.2127522828563707,0.3814856882108886,-0.15988538008479036,0.1914831219891071,0.17283987365215303,0.2695113189740872,0.01815538499546432,0.7255321872187785,46,,,1.0,1.0,1.0,-0.0016080097792616765,2.611983399049287,-0.08171887173946568,1.0,1.0,False,False,False,False,-0.0016080097792616765,2.611983399049287,-0.0016080097792615655,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.402136590985462,-0.0016080097792615655,False,False,False,False,0.025228788595638818,24.953349177032504,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,139,125,287,1.0,1.0
2015-01-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.592871622300938,0.592871622300938,False,0.025175902263040006,0.025175902263040006,0.025175902263040006,0.0,0.0,0.0,0.0,0.025175902263040006,3.109132712215596,263,0,False,130,120,,0.592871622300938,,0.22560772639722648,-0.2726306279177422,0.592871622300938,-0.031409624041657924,0.22560772639722648,0.2615513478526733,0.40304159553663477,0.0006374133636364299,0.7519692159769736,46,,,1.0,1.0,1.0,0.025175902263040006,2.677742437816435,-0.058600315804384295,1.0,1.0,False,False,False,False,0.025175902263040006,2.677742437816435,0.025175902263040006,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.462612547022584,0.025175902263040006,False,False,False,False,0.05089980910525549,31.633767939964123,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,139,125,287,1.0,1.0
2015-01-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.8770579076380325,0.8770579076380325,False,0.013064281211881523,0.013064281211881523,0.013064281211881523,0.0,0.0,0.0,0.0,0.013064281211881523,3.1497512962930405,263,0,False,130,120,,0.8770579076380325,0.22800465946091286,0.23558983297991443,-0.2920135695079391,0.8770579076380325,0.22800465946091286,0.23558983297991443,0.3115354642547573,0.5174293033110935,0.02387202678294076,0.7841324902101198,46,,,1.0,1.0,1.0,0.013064281211881523,2.712725218037058,-0.04630160559727625,1.0,1.0,False,False,False,False,0.013064281211881523,2.712725218037058,0.013064281211881523,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.494784809852795,0.013064281211881523,False,False,False,False,0.06413898128923168,38.023980067557346,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,139,125,287,1.0,1.0
2015-01-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.1570746861623662,1.1570746861623662,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1497512962930405,263,0,False,130,120,,1.1570746861623662,0.4809765424863781,0.24179125496837317,-0.30793307169128836,1.1570746861623662,0.4809765424863781,0.24179125496837317,0.36155370421745714,0.624860921271117,0.08380675877371968,0.8106551239193067,46,,,1.0,1.0,1.0,0.0,2.712725218037058,-0.04630160559727625,1.0,1.0,False,False,False,False,0.0,2.712725218037058,0.0,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.494784809852795,0.0,False,False,False,False,0.06352317081226233,44.805224868776364,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,139,125,287,1.0,1.0
2015-01-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.5311328123345578,1.5311328123345578,False,0.013712049879254229,0.013712049879254229,0.013712049879254229,0.0,0.0,0.0,0.0,0.013712049879254229,3.1929408431750566,263,0,False,130,120,,1.5311328123345578,1.0226467915972886,0.25139300694460465,-0.3010826539405018,1.5311328123345578,1.0226467915972886,0.25139300694460465,0.3669615989493856,0.7130203077404066,0.20795612765444071,0.8407785842361483,46,,,1.0,1.0,1.0,0.013712049879254229,2.749922241535493,-0.03322444564346139,1.0,1.0,False,False,False,False,0.013712049879254229,2.749922241535493,0.013712049879254229,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.5289934236035023,0.013712049879254229,False,False,False,False,0.07719458152361347,52.91823332459449,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,139,125,287,1.0,1.0
2015-01-21,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.8635581376085275,1.8635581376085275,False,0.00024159749942587183,0.00024159749942587183,0.00024159749942587183,0.0,0.0,0.0,0.0,0.00024159749942587183,3.1937122496985824,263,0,False,130,120,,1.8635581376085275,1.7957083811432022,0.24823444427655272,-0.2819577314580096,1.8635581376085275,1.7957083811432022,0.24823444427655272,0.3392049645580286,0.786046637820595,0.3496624684777734,0.8476337257046548,46,,,1.0,1.0,1.0,0.00024159749942587183,2.7505866158726637,-0.03299087508702281,1.0,1.0,False,False,False,False,0.00024159749942587183,2.7505866158726637,0.00024159749942587183,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,288,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.5296044220907095,0.00024159749942587183,False,False,False,False,0.0764947238839837,55.60227356045059,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,139,125,287,1.0,1.0
2015-01-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,CN_CYB_399006,0.25,CN_CYB_399006,2015-01-22,0,CN_CYB_399006,0.25,True,False,CN_CYB_399006,2.847847224661015,2.214784266684044,False,0.008049585228834255,0.008049585228834255,0.008049585228834255,0.0,0.0,1.25,0.00125,0.0067895232472983125,3.2153960332630924,264,0,False,131,120,,2.214784266684044,2.847847224661015,0.23892548370199007,-0.2134101285877189,2.214784266684044,2.847847224661015,0.23892548370199007,0.1747676889869807,0.8406971181793003,0.4870646063243991,0.8374144339724254,46,,,1.0,1.0,1.0,0.0067895232472983125,2.769261787644839,-0.026425344153076513,1.0,1.0,False,False,False,False,0.0067895232472983125,2.769261787644839,0.008049585228834255,1.25,0.00125,GLD,CN_CYB_399006,GLD,CN_CYB_399006,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,289,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.546779230120963,0.0067895232472983125,False,False,False,False,0.12358283551459204,75.36118489883847,True,False,0.0,CN_CYB_399006,1.0,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2015-01-22,0,True,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2015-01-22,0,True,False,140,125,288,1.0,1.0
2015-01-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,1.0,,,0,CN_CYB_399006,1.0,False,True,CN_CYB_399006,3.567528644247763,3.567528644247763,False,-0.026805050580922307,-0.00661328485985474,-0.006701262645230577,8.797778537583678e-05,0.75,0.7550815471490926,0.0007550815471490926,-0.007363372837640214,3.191719873449507,265,0,False,131,121,,2.380751909242993,3.567528644247763,0.23758848363618856,-0.14046230591730102,2.380751909242993,3.567528644247763,0.23758848363618856,0.06740894887622906,0.8782062749720387,0.5945187070593223,0.8489550919808588,46,,,1.0,1.0,1.0,-0.007358324896210022,2.748884659688689,-0.033589222781513994,1.0,1.0,False,False,False,False,-0.007358324896210022,2.748884659688689,-0.00661328485985474,0.75,0.00075,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.25,1.0,1.0,0.24491845285090738,0.7550815471490926,0.7550815471490926,0.0,290,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.5280263451144243,-0.007363372837640214,False,False,False,False,0.09150552578713178,79.48165975265503,True,False,0.0,CN_CYB_399006,0.25,1.0,CN_CYB_399006,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,140,126,289,1.0,1.0
2015-01-26,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,4.656383805012782,4.656383805012782,False,0.025041124429089123,0.025041124429089123,0.025041124429089123,0.0,0.0,0.0,0.0,0.025041124429089123,3.2716441279433526,265,0,False,131,121,,2.3281889688296116,4.656383805012782,0.2293507424307859,-0.07203124358562552,2.3281889688296116,4.656383805012782,0.2293507424307859,0.016381453423640946,0.8821332535353887,0.7023286572362897,0.8439206714287868,46,,,1.0,1.0,1.0,0.025041124429089123,2.8177198224931677,-0.009389210259573177,1.0,1.0,False,False,False,False,0.025041124429089123,2.8177198224931677,0.025041124429089123,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,290,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.59133096738245,0.025041124429089123,False,False,False,False,0.11627739261262171,86.68447857348927,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,140,126,289,1.0,1.0
2015-01-27,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,GLD,0.25,GLD,2015-01-27,0,GLD,0.25,True,False,GLD,2.350028140649206,,False,0.00223302812408388,0.00223302812408388,0.00223302812408388,0.0,0.0,1.25,0.00125,0.000980236838928894,3.2748511140414283,266,0,False,132,121,,2.350028140649206,,0.2156076212235054,-0.08933519166024806,2.350028140649206,5.645734368972225,0.2156076212235054,0.027143991783686094,0.8962350482720675,0.7862038464011518,0.8228526939787922,46,,,1.0,1.0,1.0,0.000980236838928894,2.8204818552649558,-0.008418177070429134,1.0,1.0,False,False,False,False,0.000980236838928894,2.8204818552649558,0.00223302812408388,1.25,0.00125,CN_CYB_399006,GLD,CN_CYB_399006,GLD,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,291,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.5938710854585354,0.000980236838928894,False,False,False,False,0.07262493765990596,53.72714737323183,True,False,0.0,GLD,1.0,0.25,GLD,0.25,GLD,2015-01-27,0,True,False,HALF_POSITION_WAIT_DOWN,GLD,2015-01-27,0,True,False,141,126,290,1.0,1.0
2015-01-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,0.25,GLD,1.0,,,0,GLD,1.0,False,True,GLD,2.2078441277448717,2.2078441277448717,False,-0.00787784039319106,-0.0018814823129219282,-0.001969460098297765,8.797778537583678e-05,0.75,0.7515019153472287,0.0007515019153472287,-0.0026315702907073746,3.266233113143227,267,0,False,132,122,,2.2078441277448717,,0.21646591702950047,-0.10961575134483292,2.2078441277448717,6.183672017809782,0.21646591702950047,0.04279786869136293,0.8830936587385522,0.8410238049201769,0.8350215301031608,46,,,1.0,1.0,1.0,-0.0026300712011874117,2.813063787163952,-0.011026107866537016,1.0,1.0,False,False,False,False,-0.0026300712011874117,2.813063787163952,-0.0018814823129219282,0.75,0.00075,GLD,GLD,GLD,GLD,1.0,1.0,1.0,0.25,1.0,1.0,0.2484980846527714,0.7515019153472287,0.7515019153472287,0.0,292,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.587045131372118,-0.0026315702907073746,False,False,False,False,0.06245424931545318,48.58220777938808,True,False,0.0,GLD,0.25,1.0,GLD,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,141,127,291,1.0,1.0
2015-01-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.80617207878239,1.80617207878239,False,-0.021552390797103027,-0.021552390797103027,-0.021552390797103027,0.0,0.0,0.0,0.0,-0.021552390797103027,3.195837980654326,267,0,False,132,122,,1.80617207878239,,0.2090381178913725,-0.08892507726363563,1.80617207878239,6.073017799137286,0.2090381178913725,0.02998711080188754,0.7738436352780689,0.8582790609988351,0.8356649930983971,46,,,1.0,1.0,1.0,-0.021552390797103138,2.7524355370858156,-0.032340859677929545,1.0,1.0,False,False,False,False,-0.021552390797103138,2.7524355370858156,-0.021552390797103027,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,292,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.531288123691043,-0.021552390797103027,False,False,False,False,0.03828364359312464,42.23230667047856,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,141,127,291,1.0,1.0
