date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_UUP,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_UUP,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_UUP,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2017-11-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.649322575002016,0.649322575002016,False,0.012779013037683695,0.012779013037683695,0.012779013037683695,0.0,0.0,0.0,0.0,0.012779013037683695,2.618041579134275,385,0,False,187,176,0.649322575002016,,,0.0637982706049629,0.649322575002016,-0.03912202887870575,-0.037508654473540015,0.0637982706049629,0.7300155361228,0.05623057481906635,0.007594308153003881,0.08207502523075949,64,,,1.0,1.0,1.0,0.012779013037683695,2.59691932926149,-0.10432045139303181,1.0,1.0,False,False,False,False,0.012779013037683695,2.59691932926149,0.012779013037683695,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.1679526300320813,0.012779013037683695,False,False,False,False,0.049085631079279324,14.17660729986667,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-11-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.6127288388474199,0.6127288388474199,False,-0.0038175182390215445,-0.0038175182390215445,-0.0038175182390215445,0.0,0.0,0.0,0.0,-0.0038175182390215445,2.608047157655413,385,0,False,187,176,0.6127288388474199,0.017740017132463537,,0.016179501397573626,0.6127288388474199,0.017740017132463537,-0.09797141582958158,0.016179501397573626,0.716212446743753,0.008333343344578692,0.046495268812080326,0.005687112931392901,64,,,1.0,1.0,1.0,-0.0038175182390215445,2.5870055423567666,-0.10773972440615742,1.0,1.0,False,False,False,False,-0.0038175182390215445,2.5870055423567666,-0.0038175182390215445,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.159676431325599,-0.0038175182390215445,False,False,False,False,0.04354250279334004,12.632956463948123,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-11-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5654556682869656,0.5654556682869656,False,-0.0007794376174008466,-0.0007794376174008466,-0.0007794376174008466,0.0,0.0,0.0,0.0,-0.0007794376174008466,2.6060143475927813,385,0,False,187,176,0.5654556682869656,0.02469541647465201,,,0.5654556682869656,0.02469541647465201,-0.10528290589233025,-0.007781574766949073,0.6905082477114484,0.018103527550403897,0.05673634817050144,0.0015183099439115555,64,,,1.0,1.0,1.0,-0.0007794376174008466,2.5849891329206294,-0.10843518562946763,1.0,1.0,False,False,False,False,-0.0007794376174008466,2.5849891329206294,-0.0007794376174008466,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.15799309827361,-0.0007794376174008466,False,False,False,False,0.0411896096518749,9.331004618093356,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-11-21,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5715791845859608,0.5715791845859608,False,0.010855862268511318,0.010855862268511318,0.010855862268511318,0.0,0.0,0.0,0.0,0.010855862268511318,2.634304880420013,385,0,False,187,176,0.5715791845859608,0.03656418588355348,,,0.5715791845859608,0.03656418588355348,-0.11521214569870342,-0.032058913661991206,0.7093954881028144,0.04471572893192555,0.07172617249432334,0.029108612793709132,64,,,1.0,1.0,1.0,0.010855862268511318,2.6130514189132144,-0.09875648080121024,1.0,1.0,False,False,False,False,0.010855862268511318,2.6130514189132144,0.010855862268511318,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.181419974124866,0.010855862268511318,False,False,False,False,0.05099724939471062,7.34921147035963,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-11-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5723249083703583,0.5723249083703583,False,0.0012221027041943167,0.0012221027041943167,0.0012221027041943167,0.0,0.0,0.0,0.0,0.0012221027041943167,2.6375242715380467,385,0,False,187,176,0.5723249083703583,0.07995706933847235,,,0.5723249083703583,0.07995706933847235,-0.12866216817157017,-0.07755373387249143,0.7262599717741023,0.1751693504686671,0.09405966326796067,0.15097286630377071,64,,,1.0,1.0,1.0,0.0012221027041943167,2.616244836118467,-0.09765506865925988,1.0,1.0,False,False,False,False,0.0012221027041943167,2.616244836118467,0.0012221027041943167,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.1840858933742275,0.0012221027041943167,False,False,False,False,0.050706122940865184,4.231830469184286,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-11-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5606352075087362,0.5606352075087362,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6375242715380467,385,0,False,187,176,0.5606352075087362,0.11470074710557832,,,0.5606352075087362,0.11470074710557832,-0.23324850070029723,-0.11391209231304633,0.7372789367642594,0.305459825253072,0.20665005266762726,0.2993600288767292,64,,,1.0,1.0,1.0,0.0,2.616244836118467,-0.09765506865925988,1.0,1.0,False,False,False,False,0.0,2.616244836118467,0.0,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.1840858933742275,0.0,False,False,False,False,0.049085902159280215,-0.17879884404056706,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-11-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.557034107519162,0.557034107519162,False,0.0036610031229467044,0.0036610031229467044,0.0036610031229467044,0.0,0.0,0.0,0.0,0.0036610031229467044,2.6471802561329953,385,0,False,187,176,0.557034107519162,0.13172352996538805,,,0.557034107519162,0.13172352996538805,-0.3274794837114039,-0.1560382520273701,0.7536088116905508,0.39001912344570633,0.3129498243977693,0.45663560603996967,64,,,1.0,1.0,1.0,0.0036610031229467044,2.62582291663389,-0.09435158104764618,1.0,1.0,False,False,False,False,0.0036610031229467044,2.62582291663389,0.0036610031229467044,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.1920818386506546,0.0036610031229467044,False,False,False,False,0.05120299007591189,-0.34529223294510886,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-11-27,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5379305325414936,0.5379305325414936,False,-0.000448243391303893,-0.000448243391303893,-0.000448243391303893,0.0,0.0,0.0,0.0,-0.000448243391303893,2.6459936750775936,385,0,False,187,176,0.5379305325414936,0.16034778398437988,,,0.5379305325414936,0.16034778398437988,-0.42152345226730714,-0.18547258461591587,0.7635825170583961,0.49264929039055483,0.4080219321895431,0.5898220306311655,64,,,1.0,1.0,1.0,-0.000448243391303893,2.6246459088647747,-0.09475753196628633,1.0,1.0,False,False,False,False,-0.000448243391303893,2.6246459088647747,-0.000448243391303893,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.191099252453282,-0.000448243391303893,False,False,False,False,0.04907436221470296,-0.7160493898467083,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-11-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5225239773820605,0.5225239773820605,False,0.002561623623104081,0.002561623623104081,0.002561623623104081,0.0,0.0,0.0,0.0,0.002561623623104081,2.6527717149822565,385,0,False,187,176,0.5225239773820605,0.1823567619832962,,,0.5225239773820605,0.1823567619832962,-0.4535774022561597,-0.19576896831413892,0.7783043258596424,0.5782560255853475,0.46996414854981716,0.670822516674104,64,,,1.0,1.0,1.0,0.002561623623104081,2.631369263827206,-0.09243864147553416,1.0,1.0,False,False,False,False,0.002561623623104081,2.631369263827206,0.002561623623104081,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.1967120240589324,0.002561623623104081,False,False,False,False,0.05012387848580224,-0.5773601324825175,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-11-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.41005477864635487,0.41005477864635487,False,-0.017434331574804562,-0.017434331574804562,-0.017434331574804562,0.0,0.0,0.0,0.0,-0.017434331574804562,2.606522413310993,385,0,False,187,176,0.41005477864635487,0.17061703283025897,,,0.41005477864635487,0.17061703283025897,-0.48046675989603393,-0.20156122536761534,0.6298843827425578,0.5479671931456218,0.5240119585917219,0.7256730773399076,64,,,1.0,1.0,1.0,-0.017434331574804562,2.5854930995858934,-0.10826136712452972,1.0,1.0,False,False,False,False,-0.017434331574804562,2.5854930995858934,-0.017434331574804562,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.158413818257129,-0.017434331574804562,False,False,False,False,0.030718248275464655,-3.3391876093010113,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-11-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.349667138191629,0.349667138191629,False,0.008384013294508774,0.008384013294508774,0.008384013294508774,0.0,0.0,0.0,0.0,0.008384013294508774,2.6283755318766273,385,0,False,187,176,0.349667138191629,0.12608882523161968,,,0.349667138191629,0.12608882523161968,-0.5139096921528559,-0.20969592939055248,0.5854951116835883,0.3099001221632376,0.581030681716284,0.7804859511253943,64,,,1.0,1.0,1.0,0.008384013294508774,2.607169908105682,-0.10078501857127475,1.0,1.0,False,False,False,False,0.008384013294508774,2.607169908105682,0.008384013294508774,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.1765099884044483,0.008384013294508774,False,False,False,False,0.038285262842917556,-5.255270296189899,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-12-01,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.2761147578306866,0.2761147578306866,False,-0.00425354292759883,-0.00425354292759883,-0.00425354292759883,0.0,0.0,0.0,0.0,-0.00425354292759883,2.6171956237219396,385,0,False,187,176,0.2761147578306866,0.10030348220299268,,,0.2761147578306866,0.10030348220299268,-0.5049980731535912,-0.21500521602055445,0.4862847157607093,0.2157693049956726,0.5791826187396746,0.8197840883568388,64,,,1.0,1.0,1.0,-0.00425354292759883,2.5960801989820106,-0.10460986809592188,1.0,1.0,False,False,False,False,-0.00425354292759883,2.5960801989820106,-0.00425354292759883,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.1672521097364226,-0.00425354292759883,False,False,False,False,0.03285408988203198,-6.525969891274264,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-12-04,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.16538313238569025,0.16538313238569025,False,-0.011522010564134155,-0.011522010564134155,-0.011522010564134155,0.0,0.0,0.0,0.0,-0.011522010564134155,2.58704026809701,385,0,False,187,176,0.16538313238569025,0.06307356642672413,,,0.16538313238569025,0.06307356642672413,-0.4995200862704695,-0.20643201968016123,0.21364571885313222,0.08999378195480967,0.585517047311961,0.8034228170285707,64,,,1.0,1.0,1.0,-0.011522010564134155,2.5661681355040002,-0.1149265626547421,1.0,1.0,False,False,False,False,-0.011522010564134155,2.5661681355040002,-0.011522010564134155,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.1422810080328976,-0.011522010564134155,False,False,False,False,0.020154553355549165,-8.898900676964454,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-12-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.08122002830579067,0.08122002830579067,False,0.0006547350691903375,0.0006547350691903375,0.0006547350691903375,0.0,0.0,0.0,0.0,0.0006547350691903375,2.5887340940859405,385,0,False,187,176,0.08122002830579067,0.004169165670507624,,,0.08122002830579067,0.004169165670507624,-0.5290103945600153,-0.18921546966018532,0.059600692197050886,0.00033284975628711244,0.6392109061305686,0.7348548232094665,64,,,1.0,1.0,1.0,0.0006547350691903375,2.5678482957757534,-0.11434707403650346,1.0,1.0,False,False,False,False,0.0006547350691903375,2.5678482957757534,0.0006547350691903375,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.143683634536917,0.0006547350691903375,False,False,False,False,0.019864574865681384,-10.874009536418903,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-12-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.03443246385067944,0.03443246385067944,False,0.004515783470676826,0.004515783470676826,0.004515783470676826,0.0,0.0,0.0,0.0,0.004515783470676826,2.600424256717991,385,0,False,187,176,0.03443246385067944,,,,0.03443246385067944,-0.05074031007954938,-0.5270387732478969,-0.16365594332445943,0.011953789483572397,0.04123621905070385,0.6539304432746433,0.6022926567309524,64,,,1.0,1.0,1.0,0.004515783470676826,2.579444142665023,-0.11034765719268091,1.0,1.0,False,False,False,False,0.004515783470676826,2.579444142665023,0.004515783470676826,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.153364045660119,0.004515783470676826,False,False,False,False,0.023481075098068516,-11.537322807365623,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-12-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.007379480036726838,0.007379480036726838,False,0.0033874990899194213,0.0033874990899194213,0.0033874990899194213,0.0,0.0,0.0,0.0,0.0033874990899194213,2.6092331915210276,385,0,False,187,176,0.007379480036726838,,,,0.007379480036726838,-0.13637948333301575,-0.5284971693948468,-0.13221961296399187,0.0006127082169264941,0.17387734503984786,0.676333365713256,0.42291923076432114,64,,,1.0,1.0,1.0,0.0033874990899194213,2.588182007350799,-0.10733396069107648,1.0,1.0,False,False,False,False,0.0033874990899194213,2.588182007350799,0.0033874990899194213,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.160658564405058,0.0033874990899194213,False,False,False,False,0.02593711463155879,-12.399866056156526,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-12-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.0002553155957525366,0.0002553155957525366,False,0.004414665682554109,0.004414665682554109,0.004414665682554109,0.0,0.0,0.0,0.0,0.004414665682554109,2.6207520837494167,385,0,False,187,176,0.0002553155957525366,,,,0.0002553155957525366,-0.20377533330712483,-0.5093708678818487,-0.09565079710606983,7.980762538606356e-07,0.302911696912017,0.652724091202695,0.232188971475216,64,,,1.0,1.0,1.0,0.004414665682554109,2.5996079656388544,-0.1033931385613579,1.0,1.0,False,False,False,False,0.004414665682554109,2.5996079656388544,0.004414665682554109,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.1701971496210537,0.004414665682554109,False,False,False,False,0.029231683160316768,-12.67903878519662,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-12-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.021556186424715795,0.021556186424715795,False,0.007757112443732117,0.007757112443732117,0.007757112443732117,0.0,0.0,0.0,0.0,0.007757112443732117,2.6410815523502063,385,0,False,187,176,0.021556186424715795,,,,0.021556186424715795,-0.26572243816608243,-0.46131560707624786,-0.059924958647501914,0.005437790801319897,0.42002377603083607,0.5410499821469572,0.09599539828290737,64,,,1.0,1.0,1.0,0.007757112443732117,2.6197734169379365,-0.09643805831935659,1.0,1.0,False,False,False,False,0.007757112443732117,2.6197734169379365,0.007757112443732117,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.1870316129357312,0.007757112443732117,False,False,False,False,0.03602671342585562,-11.805250157711697,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-12-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.03638289834382635,0.03638289834382635,False,-0.0013469030553007189,-0.0013469030553007189,-0.0013469030553007189,0.0,0.0,0.0,0.0,-0.0013469030553007189,2.6375242715380476,385,0,False,187,176,0.03638289834382635,,,,0.03638289834382635,-0.3100963184006952,-0.43047066013500224,-0.02040697274533443,0.01545808714155994,0.5192838476873267,0.4934402495376692,0.011179515120879446,64,,,1.0,1.0,1.0,-0.0013469030553006078,2.6162448361184674,-0.09765506865925966,1.0,1.0,False,False,False,False,-0.0013469030553006078,2.6162448361184674,-0.0013469030553007189,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.184085893374229,-0.0013469030553007189,False,False,False,False,0.033510707079108304,-11.85544927651245,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-12-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.058376474991079785,0.058376474991079785,False,0.0019268164511017094,0.0019268164511017094,0.0019268164511017094,0.0,0.0,0.0,0.0,0.0019268164511017094,2.6426062966946273,385,0,False,187,176,0.058376474991079785,,,,0.058376474991079785,-0.32335462206524346,-0.38593704263666384,-0.007907723732327288,0.03818662286520924,0.5724164732886402,0.4147292854668976,0.0018867550713648207,64,,,1.0,1.0,1.0,0.0019268164511017094,2.6212858597088102,-0.09591641560098418,1.0,1.0,False,False,False,False,0.0019268164511017094,2.6212858597088102,0.0019268164511017094,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.1882942260042015,0.0019268164511017094,False,False,False,False,0.034370304203154456,-12.338997048194171,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-12-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.07496072044785307,0.07496072044785307,False,-0.0007047438152182339,-0.0007047438152182339,-0.0007047438152182339,0.0,0.0,0.0,0.0,-0.0007047438152182339,2.640743936250975,385,0,False,187,176,0.07496072044785307,,,0.005960537133502086,0.07496072044785307,-0.3347793783845444,-0.34968712346230435,0.005960537133502086,0.06238306431295049,0.6192842941348358,0.36520625371507476,0.001204387508565774,64,,,1.0,1.0,1.0,-0.000704743815218345,2.6194385247112613,-0.09655356291552974,1.0,1.0,False,False,False,False,-0.000704743815218345,2.6194385247112613,-0.0007047438152182339,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.1867520391825472,-0.0007047438152182339,False,False,False,False,0.03242753325708447,-11.482029746860478,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-12-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.13198918016760985,0.13198918016760985,False,0.011354512039031928,0.011354512039031928,0.011354512039031928,0.0,0.0,0.0,0.0,0.011354512039031928,2.6707282950671374,385,0,False,187,176,0.13198918016760985,,,0.032786074628369466,0.13198918016760985,-0.33612490671843553,-0.32166219028552234,0.032786074628369466,0.14284507004886549,0.6420678336166513,0.33696082797323523,0.03809569987703354,64,,,1.0,1.0,1.0,0.011354512039031928,2.6491809709755993,-0.0862953694690336,1.0,1.0,False,False,False,False,0.011354512039031928,2.6491809709755993,0.011354512039031928,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2115815415378233,0.011354512039031928,False,False,False,False,0.0427794059309905,-9.763064897991171,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
2017-12-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.21676303873441305,0.21676303873441305,False,0.008384165080863593,0.008384165080863593,0.008384165080863593,0.0,0.0,0.0,0.0,0.008384165080863593,2.6931201219791134,385,0,False,187,176,0.21676303873441305,,,0.04986422067550311,0.21676303873441305,-0.3220244674891799,-0.29298188370822864,0.04986422067550311,0.24482643543280336,0.6150616448518031,0.31029422002634865,0.09500271972344898,64,,,1.0,1.0,1.0,0.008384165080863593,2.671392141565341,-0.07863471901151253,1.0,1.0,False,False,False,False,0.008384165080863593,2.671392141565341,0.008384165080863593,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,415,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2301238062718673,0.008384165080863593,False,False,False,False,0.04996866880868933,-7.308691011488087,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,196,181,412,1.0,1.0
