date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_EWG,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_EWG,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_EWG,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2019-04-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9078015938185053,0.9078015938185053,False,0.0034855397997752835,0.0034855397997752835,0.0034855397997752835,0.0,0.0,0.0,0.0,0.0034855397997752835,4.534323727490975,460,0,False,217,201,0.9078015938185053,,0.1951786794525956,0.7544086402429855,0.9078015938185053,-0.2154996740443983,0.1951786794525956,0.7544086402429855,0.868106603495862,0.45154511506784134,0.03878205602205609,0.5642232570661312,85,,,1.0,1.0,1.0,0.0034855397997752835,4.508928389437651,0.0,1.0,1.0,False,False,False,False,0.0034855397997752835,4.508928389437651,0.0034855397997752835,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,490,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.962959417859283,0.0034855397997752835,False,False,False,False,0.07322732157232115,-2.667726123751935,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,226,206,489,1.0,1.0
2019-04-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8950024862168082,0.8950024862168082,False,0.0012823999913398332,0.0012823999913398332,0.0012823999913398332,0.0,0.0,0.0,0.0,0.0012823999913398332,4.540138544199841,460,0,False,217,201,0.8950024862168082,,0.1646245205611898,0.8535046839759721,0.8950024862168082,-0.24249948796373266,0.1646245205611898,0.8535046839759721,0.8779539577209432,0.5316317332517306,0.030609660946768424,0.6292354392622969,85,,,1.0,1.0,1.0,0.0012823999913398332,4.514710639165218,0.0,1.0,1.0,False,False,False,False,0.0012823999913398332,4.514710639165218,0.0012823999913398332,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,490,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.9680415169824257,0.0012823999913398332,False,False,False,False,0.0720078453236741,-1.099967609481828,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,226,206,489,1.0,1.0
2019-04-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,EWG,0.9338121626625047,0.8774140079167665,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.540138544199841,460,0,False,217,201,0.8774140079167665,,0.16908420626091014,0.9338121626625047,0.8774140079167665,-0.26191342683553476,0.16908420626091014,0.9338121626625047,0.8826558792366272,0.597362461060615,0.03469339802821514,0.68722561181799,86,,,1.0,1.0,1.0,0.0,4.514710639165218,0.0,1.0,1.0,False,False,False,False,0.0,4.514710639165218,0.0,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,490,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.9680415169824257,0.0,False,False,False,False,0.06955455276073175,2.4150040654485694,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,226,206,489,1.0,1.0
2019-04-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,EWG,0.25,EWG,2019-04-22,0,EWG,0.25,True,False,EWG,1.0103654406368143,0.8676151277481496,False,0.0028280522763604043,0.0028280522763604043,0.0028280522763604043,0.0,0.0,1.25,0.00125,0.0015745172110148697,4.547287070478076,461,0,False,218,201,0.8676151277481496,,0.12216407397506579,1.0103654406368143,0.8676151277481496,-0.2737109296940715,0.12216407397506579,1.0103654406368143,0.8897866677289077,0.6443754565118692,0.02046477748483666,0.7412354067804383,86,,,1.0,1.0,1.0,0.0015745172110148697,4.5218191287693354,0.0,1.0,1.0,False,False,False,False,0.0015745172110148697,4.5218191287693354,0.0028280522763604043,1.25,0.00125,QQQ,EWG,QQQ,EWG,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,491,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.974289266644936,0.0015745172110148697,False,False,False,False,0.051659064522064035,25.35984788379838,True,False,0.0,EWG,1.0,0.25,EWG,0.25,EWG,2019-04-22,0,True,False,HALF_POSITION_WAIT_DOWN,EWG,2019-04-22,0,True,False,227,206,490,1.0,1.0
2019-04-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWG,0.25,EWG,1.0,,,0,EWG,1.0,False,True,EWG,1.048255250699985,1.048255250699985,False,-0.0020939474405626823,-0.0004355090747648338,-0.0005234868601406706,8.797778537583678e-05,0.75,0.7504147902363615,0.0007504147902363615,-0.0011855970525502801,4.541895820330216,462,0,False,218,202,0.9284174533593708,,0.03716951824224024,1.048255250699985,0.9284174533593708,-0.28493868134667244,0.03716951824224024,1.048255250699985,0.8992571679187361,0.687085101473117,0.0021678976866700284,0.7822424546238287,86,,,1.0,1.0,1.0,-0.0011851824429588431,4.516459948127682,-0.0011851824429588431,1.0,1.0,False,False,False,False,-0.0011851824429588431,4.516459948127682,-0.0004355090747648338,0.75,0.00075,EWG,EWG,EWG,EWG,1.0,1.0,1.0,0.25,1.0,1.0,0.2495852097636385,0.7504147902363615,0.7504147902363615,0.0,492,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.96957736100442,-0.0011855970525502801,False,False,False,False,0.04823847562524497,24.079785321648707,True,False,0.0,EWG,0.25,1.0,EWG,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,227,207,491,1.0,1.0
2019-04-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,1.050699279258863,1.050699279258863,False,-0.0013992178394933719,-0.0013992178394933719,-0.0013992178394933719,0.0,0.0,0.0,0.0,-0.0013992178394933719,4.53554071867329,462,0,False,218,202,0.9438482782317958,,0.035834863547958395,1.050699279258863,0.9438482782317958,-0.2843583105950003,0.035834863547958395,1.050699279258863,0.911303848115942,0.7060492019641854,0.002187688260575138,0.8084388380975266,86,,,1.0,1.0,1.0,-0.0013992178394932608,4.510140436796905,-0.0025827419540349617,1.0,1.0,False,False,False,False,-0.0013992178394932608,4.510140436796905,-0.0013992178394933719,0.0,0.0,EWG,EWG,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,492,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.964023057545653,-0.0013992178394933719,False,False,False,False,0.045257969758511596,22.180814523769364,True,False,0.0,EWG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,227,207,491,1.0,1.0
2019-04-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,1.0116508321356967,1.0116508321356967,False,-0.0028022757561537714,-0.0028022757561537714,-0.0028022757561537714,0.0,0.0,0.0,0.0,-0.0028022757561537714,4.5228308828763035,462,0,False,218,202,0.9693657464890577,,,1.0116508321356967,0.9693657464890577,-0.2765214674169376,-0.06166390031367064,1.0116508321356967,0.9240691154915446,0.7029246172212151,0.007202875645340279,0.8135375222092855,86,,,1.0,1.0,1.0,-0.0028022757561537714,4.49750177959402,-0.005377780155026546,1.0,1.0,False,False,False,False,-0.0028022757561537714,4.49750177959402,-0.0028022757561537714,0.0,0.0,EWG,EWG,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,492,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.9529147718346587,-0.0028022757561537714,False,False,False,False,0.0410012806563016,18.94557340998888,True,False,0.0,EWG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,227,207,491,1.0,1.0
2019-04-26,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,QQQ,0.9784133614535906,0.9691435186843926,True,0.0024589528522340753,0.0024589528522340753,0.0024589528522340753,0.0,0.0,0.0,0.0,0.0024589528522340753,4.533952310775924,462,0,False,218,202,0.9784133614535906,,,0.9691435186843926,0.9784133614535906,-0.24777683913965742,-0.1578779697173497,0.9691435186843926,0.9348737762484867,0.609550017808966,0.05035534317258494,0.8173526149171861,87,,,1.0,1.0,1.0,0.0024589528522340753,4.508560924422881,-0.0029320510106434217,1.0,1.0,False,False,False,False,0.0024589528522340753,4.508560924422881,0.0024589528522340753,0.0,0.0,EWG,EWG,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,492,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.9626348028874996,0.0024589528522340753,False,False,False,False,0.04223358411274414,14.362195399030728,True,False,0.0,EWG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,227,207,491,1.0,1.0
2019-04-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,QQQ,0.9794629041520155,0.9457977884661339,True,0.005956364897344191,0.005956364897344191,0.005956364897344191,0.0,0.0,0.0,0.0,0.005956364897344191,4.560958185166062,462,0,False,218,202,0.9794629041520155,,,0.9457977884661339,0.9794629041520155,-0.22907165686009556,-0.3003115953042127,0.9457977884661339,0.9443319010390075,0.5693286094624266,0.16314071034697075,0.8322062912605405,88,,,1.0,1.0,1.0,0.005956364897344191,4.535415558450651,0.0,1.0,1.0,False,False,False,False,0.005956364897344191,4.535415558450651,0.005956364897344191,0.0,0.0,EWG,EWG,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,492,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.986237701728413,0.005956364897344191,False,False,False,False,0.047319616418806554,10.5261388800553,True,False,0.0,EWG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,227,207,491,1.0,1.0
2019-04-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,0.9132458511194399,0.9132458511194399,False,0.0031347598640827368,0.0031347598640827368,0.0031347598640827368,0.0,0.0,0.0,0.0,0.0031347598640827368,4.575255693826681,462,0,False,218,202,0.9068688196118062,,,0.9132458511194399,0.9068688196118062,-0.19972085765572045,-0.39386125390872573,0.9132458511194399,0.9250729792044221,0.4814105293749248,0.2806365181292322,0.8408165752423038,88,,,1.0,1.0,1.0,0.0031347598640827368,4.549632997110218,0.0,1.0,1.0,False,False,False,False,0.0031347598640827368,4.549632997110218,0.0031347598640827368,0.0,0.0,EWG,EWG,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,492,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.998733599684485,0.0031347598640827368,False,False,False,False,0.04940960118141846,8.533787451068179,True,False,0.0,EWG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,227,207,491,1.0,1.0
2019-05-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,QQQ,0.8388235081465598,0.8223619606268369,True,-0.004860912078491708,-0.004860912078491708,-0.004860912078491708,0.0,0.0,0.0,0.0,-0.004860912078491708,4.55301577816237,462,0,False,218,202,0.8388235081465598,,,0.8223619606268369,0.8388235081465598,-0.17990403374464448,-0.5966939862278012,0.8223619606268369,0.9097779601371949,0.4375361719423433,0.3756415530901629,0.817111926447535,89,,,1.0,1.0,1.0,-0.004860912078491708,4.527517631121861,-0.004860912078491708,1.0,1.0,False,False,False,False,-0.004860912078491708,4.527517631121861,-0.004860912078491708,0.0,0.0,EWG,EWG,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,492,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.9792961072311077,-0.004860912078491708,False,False,False,False,0.04316818678743961,5.928195253432534,True,False,0.0,EWG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,227,207,491,1.0,1.0
2019-05-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,QQQ,0.6392633826714842,0.5916168574298599,True,-0.02198200118011817,-0.02198200118011817,-0.02198200118011817,0.0,0.0,0.0,0.0,-0.02198200118011817,4.452931379953709,462,0,False,218,202,0.6392633826714842,,,0.5916168574298599,0.6392633826714842,-0.14959448268188658,-0.7085733064160687,0.5916168574298599,0.7041299429913092,0.3439052540829006,0.4866388056661016,0.5795493272733492,90,,,1.0,1.0,1.0,-0.021982001180118282,4.427993733211534,-0.026736060683564045,1.0,1.0,False,False,False,False,-0.021982001180118282,4.427993733211534,-0.02198200118011817,0.0,0.0,EWG,EWG,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,492,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.891823215505914,-0.02198200118011817,False,False,False,False,0.019606366464305358,2.190891793018851,True,False,0.0,EWG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,227,207,491,1.0,1.0
2019-05-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,QQQ,0.4584968184465372,0.45764582800487674,True,0.010702886632381059,0.010702886632381059,0.010702886632381059,0.0,0.0,0.0,0.0,0.010702886632381059,4.500590599695125,462,0,False,218,202,0.4584968184465372,,,0.45764582800487674,0.4584968184465372,-0.12799224360005057,-0.7885633487642179,0.45764582800487674,0.47871352617043694,0.29022073543769566,0.5834989558706181,0.4659334402037524,91,,,1.0,1.0,1.0,0.010702886632381059,4.475386048146991,-0.016319327077675694,1.0,1.0,False,False,False,False,0.010702886632381059,4.475386048146991,0.010702886632381059,0.0,0.0,EWG,EWG,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,492,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.9334769581747424,0.010702886632381059,False,False,False,False,0.029557865907400283,-0.12691329470634946,False,False,0.0,EWG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,227,207,491,1.0,1.0
2019-05-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,0.31146584190073723,0.31146584190073723,False,-0.006706710949087369,-0.006706710949087369,-0.006706710949087369,0.0,0.0,0.0,0.0,-0.006706710949087369,4.47040643944279,462,0,False,218,202,0.28603990136262225,,,0.31146584190073723,0.28603990136262225,-0.10204504535814385,-0.8411369358833098,0.31146584190073723,0.23530958220298237,0.20813533570128118,0.6668799359896966,0.2929465771280554,91,,,1.0,1.0,1.0,-0.006706710949087258,4.445370927536491,-0.02291658901716942,1.0,1.0,False,False,False,False,-0.006706710949087258,4.445370927536491,-0.006706710949087369,0.0,0.0,EWG,EWG,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,492,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.907096265191369,-0.006706710949087369,False,False,False,False,0.021829763344486386,-3.676653060677547,False,False,0.0,EWG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,227,207,491,1.0,1.0
2019-05-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,0.22110484065008795,0.22110484065008795,False,0.007107228629706919,0.007107228629706919,0.007107228629706919,0.0,0.0,0.0,0.0,0.007107228629706919,4.502178640075624,462,0,False,218,202,0.15299011414119223,,,0.22110484065008795,0.15299011414119223,-0.07367568815645875,-0.8511738572099383,0.22110484065008795,0.08328748688019416,0.11787156202976512,0.7104080292480877,0.19872086197155114,91,,,1.0,1.0,1.0,0.007107228629706919,4.476965195062345,-0.015972233825020554,1.0,1.0,False,False,False,False,0.007107228629706919,4.476965195062345,0.007107228629706919,0.0,0.0,EWG,EWG,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,492,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.934864891626358,0.007107228629706919,False,False,False,False,0.027593349989204707,-7.758266106781779,False,False,0.0,EWG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,227,207,491,1.0,1.0
2019-05-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,0.0343899347871548,0.0343899347871548,False,-0.02893431521149259,-0.02893431521149259,-0.02893431521149259,0.0,0.0,0.0,0.0,-0.02893431521149259,4.371911184165227,462,0,False,218,202,,,,0.0343899347871548,-0.07251761691238157,-0.014997409027093345,-0.8639398663240367,0.0343899347871548,0.01340265312552713,0.003808075038287617,0.7532566741871719,0.004668654589708443,91,,,1.0,1.0,1.0,-0.0289343152114927,4.347427272917529,-0.0444444033883884,1.0,1.0,False,False,False,False,-0.0289343152114927,4.347427272917529,-0.02893431521149259,0.0,0.0,EWG,EWG,EWG,EWG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,492,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.8210122705374054,-0.02893431521149259,False,False,False,False,-0.0028383862204560684,-15.126206201044965,False,False,0.0,EWG,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,227,207,491,1.0,1.0
2019-05-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,EWG,1.0,GLD,0.25,GLD,2019-05-14,0,GLD,0.25,True,False,GLD,0.034317773716557864,,False,0.009084458386233507,0.009084458386233507,0.009084458386233507,0.0,0.0,1.25,0.00125,0.007823102813250715,4.406113094849352,463,0,False,219,202,,0.034317773716557864,,,-0.1996174443284532,0.034317773716557864,-0.8709745401533424,-0.07322008441151162,0.09895430002875139,0.017584121524386265,0.7796472718251515,0.023132992625218285,91,,,1.0,1.0,1.0,0.007823102813250715,4.381437643446693,-0.036968993712318654,1.0,1.0,False,False,False,False,0.007823102813250715,4.381437643446693,0.009084458386233507,1.25,0.00125,EWG,GLD,EWG,GLD,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,493,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.850904442380512,0.007823102813250715,False,False,False,False,-0.0012437673444471997,7.296820376632511,False,False,0.0,GLD,1.0,0.25,GLD,0.25,GLD,2019-05-14,0,True,False,HALF_POSITION_WAIT_DOWN,GLD,2019-05-14,0,True,False,228,207,492,1.0,1.0
2019-05-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,0.25,GLD,1.0,,,0,GLD,1.0,False,True,GLD,0.07763840630748264,0.07763840630748264,False,-0.0005716127335255727,-5.49253980055564e-05,-0.00014290318338139318,8.797778537583678e-05,0.75,0.750129178929084,0.0007501291789290841,-0.000805013375790975,4.402566114872751,464,0,False,219,203,,0.07763840630748264,,,-0.2565405887399774,0.07763840630748264,-0.8614740940563806,-0.12433912831717164,0.17436623939520335,0.08309261756779396,0.7657372710941787,0.07502817701917719,91,,,1.0,1.0,1.0,-0.0008048842039570792,4.37791109349686,-0.037744122157200466,1.0,1.0,False,False,False,False,-0.0008048842039570792,4.37791109349686,-5.49253980055564e-05,0.75,0.00075,GLD,GLD,GLD,GLD,1.0,1.0,1.0,0.25,1.0,1.0,0.2498708210709159,0.750129178929084,0.750129178929084,0.0,494,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.847804412795503,-0.000805013375790975,False,False,False,False,-0.0015880274474725509,10.053176535423647,False,False,0.0,GLD,0.25,1.0,GLD,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,228,208,493,1.0,1.0
2019-05-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.09019545210787472,0.09019545210787472,False,-0.007190107507202059,-0.007190107507202059,-0.007190107507202059,0.0,0.0,0.0,0.0,-0.007190107507202059,4.370911191199251,464,0,False,219,203,,0.09019545210787472,,,-0.274623184928276,0.09019545210787472,-0.8464916343007136,-0.13563786226228036,0.2136709817859801,0.12044219590252081,0.7378596896006704,0.09799853609922393,91,,,1.0,1.0,1.0,-0.00719010750720217,4.346433442077645,-0.04466284536832732,1.0,1.0,False,False,False,False,-0.00719010750720217,4.346433442077645,-0.007190107507202059,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,494,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.820138285400817,-0.007190107507202059,False,False,False,False,-0.008323129876894653,11.488858316598664,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,228,208,493,1.0,1.0
2019-05-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.07427821282837255,0.07427821282837255,False,-0.007077611679961793,-0.007077611679961793,-0.007077611679961793,0.0,0.0,0.0,0.0,-0.007077611679961793,4.339975579100343,464,0,False,219,203,,0.07427821282837255,,,-0.3112294229966228,0.07427821282837255,-0.8477406941761455,-0.16754945934687793,0.288025044756113,0.08663406559485476,0.7512869146678596,0.16164525196819068,91,,,1.0,1.0,1.0,-0.007077611679961793,4.31567107398182,-0.05142435077224994,1.0,1.0,False,False,False,False,-0.007077611679961793,4.31567107398182,-0.007077611679961793,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,494,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.7931008300529947,-0.007077611679961793,False,False,False,False,-0.014785691448178317,10.45129101516583,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,228,208,493,1.0,1.0
2019-05-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.06064360954048165,0.06064360954048165,False,-8.290208125960596e-05,-8.290208125960596e-05,-8.290208125960596e-05,0.0,0.0,0.0,0.0,-8.290208125960596e-05,4.339615786092219,464,0,False,219,203,,0.06064360954048165,,,-0.3758794755437759,0.06064360954048165,-0.8480947005749586,-0.22513817203752895,0.4025790112971479,0.06174268194927279,0.7634734592985296,0.2846941913133435,91,,,1.0,1.0,1.0,-8.290208125960596e-05,4.315313295867755,-0.05150298966780309,1.0,1.0,False,False,False,False,-8.290208125960596e-05,4.315313295867755,-8.290208125960596e-05,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,494,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.7927863740997556,-8.290208125960596e-05,False,False,False,False,-0.014054204750897248,9.125792828658824,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,228,208,493,1.0,1.0
2019-05-21,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.04011100721387928,0.04011100721387928,False,-0.002320944800343727,-0.002320944800343727,-0.002320944800343727,0.0,0.0,0.0,0.0,-0.002320944800343727,4.329543777397999,464,0,False,219,203,,0.04011100721387928,,,-0.4013070564347707,0.04011100721387928,-0.8354658095045575,-0.2461507804754951,0.47288873990287783,0.028021325461074942,0.7486505600629074,0.36141200302876675,91,,,1.0,1.0,1.0,-0.002320944800343838,4.305297691911856,-0.05370439887207523,1.0,1.0,False,False,False,False,-0.002320944800343838,4.305297691911856,-0.002320944800343727,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,494,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.7839835262859745,-0.002320944800343727,False,False,False,False,-0.01552186127679489,7.618137338860902,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,228,208,493,1.0,1.0
2019-05-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.01768510592781558,0.01768510592781558,False,-0.0009970317877491253,-0.0009970317877491253,-0.0009970317877491253,0.0,0.0,0.0,0.0,-0.0009970317877491253,4.325227084625482,464,0,False,219,203,,0.01768510592781558,,,-0.4271495020395638,0.01768510592781558,-0.8207972490958891,-0.2704380001168536,0.5454506647820556,0.00558459049883997,0.7321620974994505,0.45264632436909524,91,,,1.0,1.0,1.0,-0.0009970317877490142,4.301005173257297,-0.054647885667006846,1.0,1.0,False,False,False,False,-0.0009970317877490142,4.301005173257297,-0.0009970317877491253,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,494,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,3.780210774425948,-0.0009970317877491253,False,False,False,False,-0.015858096103446573,6.0027499435516,False,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,228,208,493,1.0,1.0
